freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,10000401.865564154,-9.8584
20000000.0,20000978.93218798,-9.8685
30000000.0,29998461.62009742,-9.8685
40000000.0,40002315.83999679,-9.8586
50000000.0,50005902.64574334,-9.9137
60000000.0,59994606.23389694,-9.9087
70000000.0,70004289.6039066,-9.9088
80000000.0,79998343.24219486,-9.9189
90000000.0,89999153.99739267,-9.9189
100000000.0,99998452.49903002,-9.9215
110000000.0,109996390.99665523,-9.9115
120000000.0,119998310.06603546,-9.9191
130000000.0,129999118.52258618,-9.9092
140000000.0,140007179.34256408,-9.9092
150000000.0,150003653.9682918,-9.9193
160000000.0,159997510.29896495,-9.8894
170000000.0,170000815.59035382,-9.8994
180000000.0,180000770.0715972,-9.9220
190000000.0,189991560.93338403,-9.9220
200000000.0,199998391.10956058,-9.9146
210000000.0,210000125.5199928,-9.9397
220000000.0,220000686.63217655,-9.9197
230000000.0,229993018.09002092,-9.8898
240000000.0,239999741.61878034,-9.8899
250000000.0,250010690.91281408,-9.9099
260000000.0,260003568.95217362,-9.9200
270000000.0,269995365.67582136,-9.9050
280000000.0,279996116.6182741,-9.9101
290000000.0,290000684.2992633,-9.9102
300000000.0,300006819.8510553,-9.9102
310000000.0,309998346.38105863,-9.9103
320000000.0,319992755.71378744,-9.9104
330000000.0,329997826.83866644,-9.9004
340000000.0,339999268.8131132,-9.9005
350000000.0,350000799.4969689,-9.9105
360000000.0,359999932.58037287,-9.9006
370000000.0,369995708.7545941,-9.9082
380000000.0,379991066.3412916,-9.9182
390000000.0,389999864.4699298,-9.9208
400000000.0,400001225.7527985,-9.9084
410000000.0,409998149.6814844,-9.8909
420000000.0,419995695.9730992,-9.8935
430000000.0,429989290.9176858,-9.9086
440000000.0,439996558.5217786,-9.9011
450000000.0,449999742.7288564,-9.9137
460000000.0,460002034.7128542,-9.9112
470000000.0,469999078.1463132,-9.9013
480000000.0,480005566.74706846,-9.8914
490000000.0,489997342.882384,-9.8939
500000000.0,499996468.3186262,-9.9040
510000000.0,510006320.59607136,-9.8816
520000000.0,520001324.41424537,-9.8916
530000000.0,529991792.07026565,-9.9192
540000000.0,539990273.4039086,-9.9217
550000000.0,549994652.0295875,-9.9068
560000000.0,560005605.7679132,-9.9044
570000000.0,570001177.561398,-9.9069
580000000.0,580000453.4585451,-9.8920
590000000.0,590006014.8420044,-9.8821
600000000.0,599997065.456536,-9.8971
610000000.0,609999519.2060567,-9.9022
620000000.0,620002520.3845483,-9.8997
630000000.0,629997781.8497361,-9.9023
640000000.0,640003908.6531402,-9.9124
650000000.0,650004048.2627729,-9.9024
660000000.0,660002914.6327769,-9.9100
670000000.0,669998317.5056202,-9.9101
680000000.0,679996280.500514,-9.9001
690000000.0,689996888.2390064,-9.8977
700000000.0,699999820.4795161,-9.9002
710000000.0,710000252.7422255,-9.9028
720000000.0,720004967.769709,-9.9004
730000000.0,730002942.4472001,-9.9004
740000000.0,740011836.488775,-9.9130
750000000.0,749998180.1775792,-9.8931
760000000.0,760010494.5344088,-9.8731
770000000.0,770010239.5958586,-9.8932
780000000.0,780004026.6126964,-9.9132
790000000.0,789994156.0600909,-9.9133
800000000.0,800001718.3624053,-9.8834
810000000.0,810001354.9566839,-9.9134
820000000.0,819998277.0829959,-9.8935
830000000.0,830002059.9444709,-9.8836
840000000.0,839998663.3287933,-9.8836
850000000.0,849989956.699993,-9.8837
860000000.0,859993158.8220744,-9.8937
870000000.0,869994529.1703129,-9.8838
