freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9991976.904276405,-9.8919
20000000.0,19997947.60398424,-9.8924
30000000.0,29993168.65108114,-9.9023
40000000.0,40010453.72434227,-9.8867
50000000.0,50003678.98445832,-9.9426
60000000.0,60000941.64016804,-9.9467
70000000.0,69993247.77401371,-9.9352
80000000.0,80002196.96808362,-9.9512
90000000.0,89996371.34291348,-9.9453
100000000.0,100000163.76835681,-9.9546
110000000.0,110003010.5109563,-9.9350
120000000.0,119999850.83000183,-9.9496
130000000.0,130004343.04493605,-9.9510
140000000.0,140001024.91401592,-9.9316
150000000.0,150000795.72746548,-9.9503
160000000.0,159994715.094529,-9.9261
170000000.0,169996839.78032646,-9.9278
180000000.0,179999828.74886325,-9.9498
190000000.0,189997370.47120535,-9.9599
200000000.0,199994489.8681254,-9.9489
210000000.0,210000561.51628682,-9.9591
220000000.0,220005816.87494114,-9.9534
230000000.0,229992337.0731348,-9.9213
240000000.0,239997252.26589704,-9.9241
250000000.0,249997004.30765817,-9.9411
260000000.0,259995194.59862533,-9.9486
270000000.0,269996284.63621914,-9.9358
280000000.0,279999600.73607993,-9.9337
290000000.0,289998778.2599292,-9.9328
300000000.0,300002158.55773807,-9.9444
310000000.0,310007124.4455969,-9.9367
320000000.0,320000991.7482687,-9.9454
330000000.0,329999586.31703466,-9.9336
340000000.0,339992478.18101895,-9.9241
350000000.0,349999468.8419545,-9.9278
360000000.0,359995064.7665073,-9.9222
370000000.0,370000249.9395415,-9.9406
380000000.0,380004222.44120896,-9.9460
390000000.0,390002876.060809,-9.9418
400000000.0,399998351.173549,-9.9292
410000000.0,410001401.2234728,-9.9172
420000000.0,419999527.9358817,-9.9094
430000000.0,430002347.72958076,-9.9370
440000000.0,440005970.61012006,-9.9306
450000000.0,450006082.33736295,-9.9393
460000000.0,459995807.2319106,-9.9376
470000000.0,470001252.4609188,-9.9266
480000000.0,479996322.55508345,-9.9122
490000000.0,490000728.3876405,-9.9202
500000000.0,499988941.8686215,-9.9239
510000000.0,509997754.736669,-9.9085
520000000.0,519993634.84389764,-9.9096
530000000.0,529995667.986478,-9.9410
540000000.0,540003690.582119,-9.9479
550000000.0,550002302.1956328,-9.9362
560000000.0,559997323.724843,-9.9316
570000000.0,569994882.1818055,-9.9304
580000000.0,580000489.086531,-9.9228
590000000.0,589991141.115441,-9.8992
600000000.0,600004411.3601085,-9.9229
610000000.0,610004558.2446283,-9.9246
620000000.0,620004744.1342856,-9.9231
630000000.0,629999706.7519624,-9.9241
640000000.0,640002596.5952184,-9.9334
650000000.0,650008535.3840508,-9.9299
660000000.0,660005023.2665397,-9.9305
670000000.0,670001591.8317808,-9.9347
680000000.0,679995457.2883399,-9.9236
690000000.0,689996168.971958,-9.9212
700000000.0,700003034.2129095,-9.9247
710000000.0,709999870.9514326,-9.9333
720000000.0,720002871.8645455,-9.9235
730000000.0,729998536.3714676,-9.9230
740000000.0,740002592.3408766,-9.9333
750000000.0,749995504.8274997,-9.9180
760000000.0,760000047.7574598,-9.8949
770000000.0,770006007.2111763,-9.9093
780000000.0,779996940.3822927,-9.9336
790000000.0,789997135.911265,-9.9426
800000000.0,800003007.0457097,-9.9043
810000000.0,809999936.1673791,-9.9307
820000000.0,819997970.8528599,-9.9163
830000000.0,830000753.9461726,-9.9109
840000000.0,840003928.5962481,-9.9065
850000000.0,849996134.4327887,-9.9018
860000000.0,859993271.8266381,-9.9125
870000000.0,870003136.6633663,-9.9025
880000000.0,880001768.4675031,-9.9019
890000000.0,890003435.0173421,-9.9053
900000000.0,900012008.4395411,-9.9038
910000000.0,909997051.0967638,-9.8614
920000000.0,920003704.3203176,-9.8980
930000000.0,930001738.2127466,-9.9256
940000000.0,939992792.5136805,-9.8988
950000000.0,950012165.094887,-9.8959
960000000.0,960007392.5544163,-9.9398
970000000.0,969999600.0759745,-9.9282
980000000.0,979993778.0851611,-9.8848
990000000.0,990004293.7799969,-9.8787
1000000000.0,1000003915.7741112,-9.9042
1010000000.0,1009998438.3148919,-9.8954
1020000000.0,1019997205.4165343,-9.9037
1030000000.0,1030006128.1171337,-9.8975
1040000000.0,1040000737.7977698,-9.9051
1050000000.0,1049998170.906565,-9.9005
1060000000.0,1059996369.3722613,-9.9306
1070000000.0,1069993940.7631423,-9.9290
1080000000.0,1080000015.7028763,-9.8815
1090000000.0,1090011230.6540372,-9.8482
1100000000.0,1099996825.1210814,-9.9023
1110000000.0,1109998751.1178534,-9.9443
1120000000.0,1119988736.224902,-9.9458
1130000000.0,1129999060.189933,-9.9083
1140000000.0,1139995112.030532,-9.9036
1150000000.0,1149998099.986797,-9.9085
1160000000.0,1159999118.0497217,-9.9251
1170000000.0,1169997818.4448135,-9.9167
1180000000.0,1179990630.9803755,-9.9125
1190000000.0,1189995596.9434402,-9.9375
1200000000.0,1200000012.3066773,-9.9157
1210000000.0,1210000277.8713973,-9.9139
1220000000.0,1220001339.9557085,-9.9151
1230000000.0,1230008947.932821,-9.9274
1240000000.0,1240000601.9661663,-9.9311
1250000000.0,1250002059.720969,-9.9246
1260000000.0,1259994960.9410012,-9.8930
1270000000.0,1270000506.7726798,-9.9056
1280000000.0,1280002295.635427,-9.9367
1290000000.0,1290000954.9709983,-9.9513
1300000000.0,1299994386.7926369,-9.9241
1310000000.0,1310000189.307774,-9.8991
1320000000.0,1320001946.5522876,-9.9097
1330000000.0,1329995381.137221,-9.9206
1340000000.0,1339998481.4436705,-9.9178
1350000000.0,1349997739.0199502,-9.9226
1360000000.0,1360002915.7282782,-9.9396
1370000000.0,1370000052.9639933,-9.9509
1380000000.0,1379993776.1888115,-9.9500
1390000000.0,1390004169.9505296,-9.9418
1400000000.0,1399997999.289631,-9.9173
1410000000.0,1410006686.863867,-9.9391
1420000000.0,1420002092.173396,-9.9383
1430000000.0,1430005739.0657732,-9.9174
1440000000.0,1439999255.9982176,-9.8985
1450000000.0,1450001527.960749,-9.9212
1460000000.0,1460002490.6959934,-9.9276
1470000000.0,1470006755.5391283,-9.9296
