freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,10001444.601535782,-9.8760
20000000.0,19991024.01632082,-9.8829
30000000.0,30000953.32502559,-9.8799
40000000.0,40004501.78110226,-9.8670
50000000.0,50001858.33944321,-9.9191
60000000.0,59997662.855206415,-9.9112
70000000.0,70001592.666146,-9.9085
80000000.0,80000345.48701757,-9.9158
90000000.0,89999576.35181005,-9.9133
100000000.0,100004973.4518618,-9.9133
110000000.0,110003642.72316016,-9.9010
120000000.0,120001037.71587633,-9.9063
130000000.0,129994500.70975277,-9.8942
140000000.0,140003745.9826416,-9.8922
150000000.0,150002853.51308504,-9.9004
160000000.0,160009429.50235367,-9.8688
170000000.0,169997884.6827481,-9.8773
180000000.0,179993881.9732875,-9.8985
190000000.0,189993642.12137112,-9.8974
200000000.0,200001355.08555126,-9.8889
210000000.0,209995539.0436883,-9.9131
220000000.0,219996297.546654,-9.8925
230000000.0,229999174.80022264,-9.8621
240000000.0,240009693.1813897,-9.8619
250000000.0,249996669.13164538,-9.8818
260000000.0,259997359.63134575,-9.8920
270000000.0,270004761.108452,-9.8773
280000000.0,280008160.65943104,-9.8828
290000000.0,290001474.0245779,-9.8835
300000000.0,299996631.8738627,-9.8844
310000000.0,309999632.3575738,-9.8854
320000000.0,320000369.1439244,-9.8866
330000000.0,330003861.26659095,-9.8780
340000000.0,340001004.9657653,-9.8796
350000000.0,350006566.81707007,-9.8913
360000000.0,360001983.20501417,-9.8831
370000000.0,369996354.5881097,-9.8926
380000000.0,379999430.61730176,-9.9048
390000000.0,389998320.55246866,-9.9096
400000000.0,400003810.2292572,-9.8994
410000000.0,409998285.8864098,-9.8845
420000000.0,419995410.4972228,-9.8896
430000000.0,430002075.7333205,-9.9073
440000000.0,440006172.6485711,-9.9026
450000000.0,449988839.2801176,-9.9179
460000000.0,460002315.9197328,-9.9184
470000000.0,470010268.71343863,-9.9113
480000000.0,479995544.6437925,-9.9044
490000000.0,489992830.5183496,-9.9099
500000000.0,499997491.969852,-9.9230
510000000.0,510003539.7398542,-9.9036
520000000.0,519999752.4737286,-9.9167
530000000.0,529998822.6750578,-9.9472
540000000.0,540001888.1576796,-9.9528
550000000.0,550002281.5119894,-9.9408
560000000.0,559998307.032781,-9.9412
570000000.0,570000277.8859383,-9.9466
580000000.0,580006581.4168841,-9.9345
590000000.0,590002441.0163628,-9.9272
600000000.0,600004129.4053535,-9.9449
610000000.0,609995223.5382926,-9.9525
620000000.0,620000010.4664625,-9.9524
630000000.0,629999486.2136489,-9.9573
640000000.0,639999411.1627038,-9.9695
650000000.0,649996202.1690562,-9.9616
660000000.0,659996368.0787567,-9.9710
670000000.0,669992755.8043772,-9.9728
680000000.0,679995712.268191,-9.9645
690000000.0,689995857.6953418,-9.9635
700000000.0,699993168.7612017,-9.9673
710000000.0,710009793.9742987,-9.9709
720000000.0,719998631.7457886,-9.9694
730000000.0,729999849.6796098,-9.9702
740000000.0,739991984.9744717,-9.9833
750000000.0,750007124.1338671,-9.9637
760000000.0,760003561.9693034,-9.9440
770000000.0,770002899.0804037,-9.9641
780000000.0,779998065.566535,-9.9839
790000000.0,790009851.5537082,-9.9836
800000000.0,800002977.0167903,-9.9531
810000000.0,809994239.1381338,-9.9824
820000000.0,820000830.8139232,-9.9616
830000000.0,830003932.2762557,-9.9506
840000000.0,839996133.0278447,-9.9493
850000000.0,850002776.2974472,-9.9480
860000000.0,859995690.8949372,-9.9564
870000000.0,869992271.8893267,-9.9447
880000000.0,879994592.8802161,-9.9429
890000000.0,889996221.9170523,-9.9409
900000000.0,899994822.5572578,-9.9362
910000000.0,909988009.8368734,-9.8965
920000000.0,920004180.8930153,-9.9366
930000000.0,929999439.401632,-9.9516
940000000.0,940000917.3516325,-9.9190
950000000.0,950008736.7903122,-9.9163
960000000.0,960012216.7134919,-9.9635
970000000.0,970001760.7405884,-9.9406
980000000.0,979997436.9282819,-9.8927
990000000.0,990004477.0764787,-9.8847
1000000000.0,999999533.7956408,-9.9117
1010000000.0,1009994971.15149,-9.8987
1020000000.0,1019998125.5321147,-9.9056
1030000000.0,1030001891.5957502,-9.8975
1040000000.0,1039995239.8580208,-9.8994
1050000000.0,1050002588.1405808,-9.8913
1060000000.0,1060010920.0652387,-9.9233
1070000000.0,1069996147.4603766,-9.9103
1080000000.0,1080005024.629163,-9.8573
1090000000.0,1090001528.9456346,-9.8294
1100000000.0,1099993916.8960726,-9.8816
1110000000.0,1110009731.301698,-9.9188
1120000000.0,1119997462.0483599,-9.9161
1130000000.0,1130002476.48246,-9.8736
1140000000.0,1139996245.637829,-9.8711
1150000000.0,1150011408.0838478,-9.8737
1160000000.0,1160001517.1693332,-9.8865
1170000000.0,1169997070.7277877,-9.8744
1180000000.0,1179996639.148721,-9.8725
1190000000.0,1189999543.0043108,-9.8957
1200000000.0,1199994005.7815702,-9.8690
1210000000.0,1209992399.4006646,-9.8675
1220000000.0,1219998749.8136837,-9.8662
1230000000.0,1230003023.1555605,-9.8750
1240000000.0,1239997635.3673868,-9.8740
1250000000.0,1249989677.3698883,-9.8632
1260000000.0,1260001985.7747755,-9.8326
1270000000.0,1270007852.5902965,-9.8522
