freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9997614.3587098,-9.8285
20000000.0,19998010.83978772,-9.8437
30000000.0,29996012.298815526,-9.8478
40000000.0,39999586.08817526,-9.8291
50000000.0,49996379.411391094,-9.8747
60000000.0,59999604.97239284,-9.8835
70000000.0,69996041.53632224,-9.8963
80000000.0,79993116.0933549,-9.8997
90000000.0,89998449.58239041,-9.8854
100000000.0,100006141.81483041,-9.9109
110000000.0,109995740.7567981,-9.8839
120000000.0,119999442.24317196,-9.8992
130000000.0,130012762.16115665,-9.8944
140000000.0,140002516.38864946,-9.8859
150000000.0,150000099.0997091,-9.8999
160000000.0,160000710.24177095,-9.8553
170000000.0,170014004.38420478,-9.8771
180000000.0,179998673.41029483,-9.8993
190000000.0,189995835.23531866,-9.9098
200000000.0,200010239.1336501,-9.8881
210000000.0,210000688.11081734,-9.9076
220000000.0,220007937.76952794,-9.8983
230000000.0,230003055.38740692,-9.8626
240000000.0,240000380.20209768,-9.8694
250000000.0,249998586.24858603,-9.8953
260000000.0,260008575.80187213,-9.8968
270000000.0,270003310.55419034,-9.8828
280000000.0,279997190.0879655,-9.8875
290000000.0,289999515.03676826,-9.8835
300000000.0,299997979.1361416,-9.8835
310000000.0,310003017.6339465,-9.8803
320000000.0,320008785.91646254,-9.8835
330000000.0,329993790.24123836,-9.8728
340000000.0,340000322.19016594,-9.8830
350000000.0,350010536.6583369,-9.8803
360000000.0,359997418.1826711,-9.8745
370000000.0,369992083.44027686,-9.8892
380000000.0,380003625.9042069,-9.8834
390000000.0,390005879.2271299,-9.8953
400000000.0,400003718.7980919,-9.8719
410000000.0,410001544.9050211,-9.8677
420000000.0,420000025.9246995,-9.8582
430000000.0,429999756.04433984,-9.8767
440000000.0,439998522.0766855,-9.8849
450000000.0,450004947.10696846,-9.8906
460000000.0,459996596.7247299,-9.8929
470000000.0,469999496.1363499,-9.8810
480000000.0,480003799.21738654,-9.8609
490000000.0,490007348.46088797,-9.8777
500000000.0,499994026.1323754,-9.8724
510000000.0,510008558.10610884,-9.8414
520000000.0,519996164.0343121,-9.8588
530000000.0,530004906.4152062,-9.8966
540000000.0,540002830.6913747,-9.8884
550000000.0,550002912.8862134,-9.8817
560000000.0,559998359.9554172,-9.8840
570000000.0,570010588.5773649,-9.8788
580000000.0,579991178.7793474,-9.8541
590000000.0,589993400.5843138,-9.8577
600000000.0,600000681.2000444,-9.8691
610000000.0,609994978.426091,-9.8775
620000000.0,619997874.6634356,-9.8666
630000000.0,629995903.7016047,-9.8789
640000000.0,640001892.843954,-9.8802
650000000.0,649998242.5293665,-9.8680
660000000.0,660001697.820908,-9.8834
670000000.0,670002224.0065616,-9.8901
680000000.0,679986969.0610875,-9.8719
690000000.0,689996371.1510468,-9.8739
700000000.0,699993227.564792,-9.8616
710000000.0,710005693.4511555,-9.8779
720000000.0,719993137.4948742,-9.8682
730000000.0,729991127.3299657,-9.8652
740000000.0,740000174.6389928,-9.8798
750000000.0,749991100.8598722,-9.8655
760000000.0,760005095.9242032,-9.8516
770000000.0,769995453.3197477,-9.8620
780000000.0,780009530.0707242,-9.8804
790000000.0,790000388.2316983,-9.8777
800000000.0,799997293.4033854,-9.8522
810000000.0,809997189.7873428,-9.8779
820000000.0,819998387.2245401,-9.8623
830000000.0,830003456.3690444,-9.8520
840000000.0,839997699.3422798,-9.8505
850000000.0,849996444.2175546,-9.8565
860000000.0,860009258.5434375,-9.8679
870000000.0,869997653.2333275,-9.8473
880000000.0,879992720.1236663,-9.8515
890000000.0,890002308.9854763,-9.8493
900000000.0,900002732.8626431,-9.8563
910000000.0,909995787.786137,-9.8124
920000000.0,919996623.3936085,-9.8596
930000000.0,929997720.6960858,-9.8730
940000000.0,939993475.0022224,-9.8430
950000000.0,950009160.4782273,-9.8383
960000000.0,960008029.0207515,-9.8926
970000000.0,969999406.910869,-9.8772
980000000.0,980002866.9421935,-9.8315
990000000.0,990001896.5444981,-9.8213
1000000000.0,999993851.4582433,-9.8509
1010000000.0,1010004693.6270895,-9.8430
1020000000.0,1019995835.1904547,-9.8523
1030000000.0,1029997991.6899658,-9.8481
1040000000.0,1039997355.3220359,-9.8522
1050000000.0,1050003253.0807179,-9.8484
1060000000.0,1059992471.8816134,-9.8822
1070000000.0,1069991797.6035773,-9.8717
1080000000.0,1080001537.1806464,-9.8194
1090000000.0,1090004633.9896064,-9.7968
1100000000.0,1099997918.711343,-9.8495
1110000000.0,1109992326.5157886,-9.8927
1120000000.0,1120004644.7985146,-9.8877
1130000000.0,1129999672.2278013,-9.8500
1140000000.0,1140001996.2363386,-9.8507
1150000000.0,1150001629.2866127,-9.8583
1160000000.0,1159995739.4991353,-9.8732
1170000000.0,1170006316.9289849,-9.8616
1180000000.0,1180003867.5668452,-9.8569
1190000000.0,1190000428.6999526,-9.8865
1200000000.0,1200001869.6465137,-9.8609
1210000000.0,1210004511.6359818,-9.8579
1220000000.0,1219993900.1260698,-9.8600
1230000000.0,1229992008.0189886,-9.8716
1240000000.0,1240000519.3563356,-9.8718
1250000000.0,1249999277.9851122,-9.8597
1260000000.0,1260001605.8692305,-9.8313
1270000000.0,1269996861.6953998,-9.8500
1280000000.0,1279999369.0348449,-9.8827
1290000000.0,1289999999.2235973,-9.8919
