freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9998990.232492544,-9.8907
20000000.0,19992188.41971458,-9.8931
30000000.0,29985438.679376967,-9.9003
40000000.0,39994747.59012731,-9.8961
50000000.0,49992132.076900735,-9.9336
60000000.0,60002227.508548096,-9.9364
70000000.0,70001331.02255362,-9.9296
80000000.0,79999099.83015819,-9.9553
90000000.0,90001926.22261816,-9.9550
100000000.0,100005147.33322033,-9.9502
110000000.0,110004870.67574465,-9.9339
120000000.0,120011254.94651139,-9.9601
130000000.0,129999009.755018,-9.9306
140000000.0,140006439.06307784,-9.9425
150000000.0,150008984.38194305,-9.9562
160000000.0,160001825.0439149,-9.9166
170000000.0,169996978.5428977,-9.9239
180000000.0,180003781.13267124,-9.9467
190000000.0,189999991.0163002,-9.9529
200000000.0,199996250.96101165,-9.9511
210000000.0,210002093.2407539,-9.9681
220000000.0,219994122.27404955,-9.9485
230000000.0,229997112.53571665,-9.9176
240000000.0,239994771.81954724,-9.9147
250000000.0,249996645.35820058,-9.9443
260000000.0,260015233.5528488,-9.9499
270000000.0,270000857.4001599,-9.9329
280000000.0,280001226.9654512,-9.9344
290000000.0,289995254.43211716,-9.9331
300000000.0,300000401.9322917,-9.9311
310000000.0,310005029.52836263,-9.9326
320000000.0,320007314.3967724,-9.9395
330000000.0,330001938.018276,-9.9323
340000000.0,339998889.0977335,-9.9294
350000000.0,349999651.4063167,-9.9442
360000000.0,359993363.9375504,-9.9305
370000000.0,370006403.58128965,-9.9283
380000000.0,379989393.59029394,-9.9520
390000000.0,390003497.01287305,-9.9469
400000000.0,400003910.56092495,-9.9281
410000000.0,409997207.7469281,-9.9247
420000000.0,420002125.34311455,-9.9243
430000000.0,430000338.94889605,-9.9469
440000000.0,440000966.74357563,-9.9404
450000000.0,450001968.2812065,-9.9436
460000000.0,460010445.7596711,-9.9363
470000000.0,470001113.28017247,-9.9298
480000000.0,480005110.4217216,-9.9085
490000000.0,489994444.71219105,-9.9231
500000000.0,499992252.72450393,-9.9268
510000000.0,510008158.0270796,-9.9070
520000000.0,520001457.5274314,-9.9229
530000000.0,530000135.3895736,-9.9390
540000000.0,539995264.2092861,-9.9499
550000000.0,549996643.1838768,-9.9271
560000000.0,559991692.6976601,-9.9325
570000000.0,570002101.9372001,-9.9236
580000000.0,579991210.9136738,-9.9192
590000000.0,590000402.1709306,-9.8992
600000000.0,599993185.5362941,-9.9208
610000000.0,610006596.2828804,-9.9338
620000000.0,619992184.3869234,-9.9264
630000000.0,630001697.2465956,-9.9276
640000000.0,639990920.3826227,-9.9351
650000000.0,650006438.9837842,-9.9238
660000000.0,660009930.0363514,-9.9288
670000000.0,670000145.5777731,-9.9344
680000000.0,679996018.5575029,-9.9253
690000000.0,690004517.7260456,-9.9134
700000000.0,699995325.9844084,-9.9193
710000000.0,709995326.6174316,-9.9315
720000000.0,719999369.8865947,-9.9228
730000000.0,729998994.4475142,-9.9194
740000000.0,739986455.0635923,-9.9392
750000000.0,749998156.9449931,-9.9178
760000000.0,759995502.2368531,-9.8922
770000000.0,769996703.1862034,-9.9150
780000000.0,780002036.6098368,-9.9385
