freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9993067.027382864,-9.9100
20000000.0,19995348.726015892,-9.9234
30000000.0,30006068.739708267,-9.9250
40000000.0,40003037.83581307,-9.9149
50000000.0,50007022.70319165,-9.9740
60000000.0,59995378.78630416,-9.9658
70000000.0,69997666.91159484,-9.9602
80000000.0,80000635.24464162,-9.9686
90000000.0,90005737.49201535,-9.9660
100000000.0,100007292.51076671,-9.9654
110000000.0,110005021.95119236,-9.9549
120000000.0,120001702.22300716,-9.9637
130000000.0,130005923.06740303,-9.9558
140000000.0,140001462.18853307,-9.9615
150000000.0,150005685.56319568,-9.9674
160000000.0,160003038.21373695,-9.9400
170000000.0,170002399.3644647,-9.9469
180000000.0,179998982.14486402,-9.9692
190000000.0,189997670.6343342,-9.9676
200000000.0,200000918.92049524,-9.9618
210000000.0,209988624.81911492,-9.9855
220000000.0,219989042.55183744,-9.9704
230000000.0,229995484.60641557,-9.9415
240000000.0,239995876.20324424,-9.9408
250000000.0,249995678.92761654,-9.9631
260000000.0,260001310.1674549,-9.9741
270000000.0,269991960.54124695,-9.9580
280000000.0,279995851.1667692,-9.9609
290000000.0,290004364.2733543,-9.9588
300000000.0,300003664.59453845,-9.9591
310000000.0,310014047.288543,-9.9559
320000000.0,320003786.23436576,-9.9517
330000000.0,329994528.2115505,-9.9367
340000000.0,340009674.4758294,-9.9404
350000000.0,349999496.57681257,-9.9475
360000000.0,360003734.1163842,-9.9416
370000000.0,369991751.5299638,-9.9484
380000000.0,380001423.98561895,-9.9622
390000000.0,390008382.5938591,-9.9673
400000000.0,399992639.39455944,-9.9580
410000000.0,410007393.40123916,-9.9380
420000000.0,420002291.6856038,-9.9433
430000000.0,429997617.28180903,-9.9599
440000000.0,440001316.2316105,-9.9496
450000000.0,449999465.356241,-9.9591
460000000.0,460006735.69791895,-9.9552
470000000.0,469994045.90668464,-9.9494
480000000.0,480006406.7938292,-9.9370
490000000.0,489989040.10115236,-9.9348
500000000.0,500006682.763836,-9.9429
510000000.0,510005945.45687586,-9.9131
520000000.0,519999618.61230135,-9.9195
530000000.0,529997293.1527522,-9.9445
540000000.0,539997149.0905509,-9.9551
550000000.0,549987352.983819,-9.9451
560000000.0,559988978.2550492,-9.9433
570000000.0,570004667.3854259,-9.9470
580000000.0,580004021.9126049,-9.9343
590000000.0,589999215.0953206,-9.9142
600000000.0,599991735.8395306,-9.9268
610000000.0,610005517.1561271,-9.9299
620000000.0,620006990.6161023,-9.9265
630000000.0,629998581.71429,-9.9323
640000000.0,639999240.6568758,-9.9473
650000000.0,649999809.960711,-9.9365
660000000.0,660000988.1937791,-9.9435
670000000.0,669998245.4499805,-9.9470
680000000.0,679998395.0328543,-9.9366
690000000.0,689993951.9926324,-9.9338
700000000.0,699990566.7504537,-9.9353
710000000.0,710008664.0154278,-9.9371
720000000.0,719998580.9167862,-9.9324
730000000.0,730008530.3170412,-9.9326
740000000.0,740003393.0279467,-9.9479
750000000.0,749997841.9595863,-9.9293
760000000.0,760001508.4581081,-9.9096
770000000.0,770000970.5105778,-9.9295
780000000.0,780001024.9540693,-9.9486
790000000.0,790000925.0752162,-9.9411
800000000.0,800004002.9445547,-9.9124
810000000.0,809995981.8856635,-9.9475
820000000.0,819998024.7735361,-9.9272
830000000.0,830008807.0155072,-9.9163
840000000.0,839990940.0694641,-9.9242
850000000.0,849996014.5357985,-9.9257
860000000.0,860000212.0367883,-9.9310
870000000.0,869999665.3060349,-9.9190
880000000.0,880003529.0575312,-9.9182
890000000.0,889996596.5077493,-9.9132
900000000.0,899997818.2695359,-9.9078
910000000.0,909992446.8583931,-9.8723
920000000.0,920010705.236935,-9.9168
930000000.0,929994470.8693464,-9.9318
940000000.0,940002452.8182533,-9.9049
950000000.0,950002358.6329576,-9.9084
960000000.0,960008750.2826688,-9.9545
970000000.0,970000106.5515069,-9.9337
980000000.0,979996588.9809175,-9.8915
990000000.0,990002977.4896147,-9.8871
1000000000.0,999999744.3181511,-9.9147
1010000000.0,1009999350.6479447,-9.9310
1020000000.0,1019994748.600654,-9.9415
1030000000.0,1030000318.2810551,-9.9362
1040000000.0,1040002966.4512584,-9.9411
1050000000.0,1049999740.0446929,-9.9350
1060000000.0,1059992751.4816508,-9.9691
1070000000.0,1070004645.7335095,-9.9609
1080000000.0,1079997815.6380706,-9.9102
1090000000.0,1089996537.1748257,-9.8856
1100000000.0,1099996654.4130876,-9.9417
1110000000.0,1110005767.0374968,-9.9811
1120000000.0,1120013052.9041953,-9.9785
1130000000.0,1129993401.2133195,-9.9401
1140000000.0,1139999117.0161176,-9.9390
1150000000.0,1150008864.2614896,-9.9455
1160000000.0,1159998379.1092558,-9.9600
1170000000.0,1169991914.0629306,-9.9521
1180000000.0,1180001200.0504773,-9.9521
1190000000.0,1190003370.6410248,-9.9783
1200000000.0,1199993009.1091745,-9.9507
