freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,10005520.395464676,-9.9676
20000000.0,20008823.012714535,-9.9763
30000000.0,30007506.235488135,-9.9752
40000000.0,40009408.54367197,-9.9697
50000000.0,49997126.28812666,-10.0250
60000000.0,60003233.67661256,-10.0108
70000000.0,70004146.87141119,-10.0142
80000000.0,79993853.87870865,-10.0207
90000000.0,89993758.96546736,-10.0276
100000000.0,100004471.632528,-10.0331
110000000.0,109996973.68922664,-10.0176
120000000.0,120004955.01167381,-10.0309
130000000.0,129998178.47563954,-10.0122
140000000.0,140011176.86392066,-10.0198
150000000.0,149998098.25368726,-10.0292
160000000.0,159999574.09617916,-9.9929
170000000.0,169993636.97964776,-10.0074
180000000.0,180005081.8314883,-10.0328
190000000.0,189993459.28675416,-10.0259
200000000.0,199998330.0278114,-10.0203
210000000.0,210003197.7440866,-10.0500
220000000.0,219997104.28853926,-10.0254
230000000.0,230003080.60201365,-9.9952
240000000.0,240000662.9232189,-9.9991
250000000.0,249996942.84305432,-10.0161
260000000.0,259996725.92118704,-10.0281
270000000.0,269996801.78285706,-10.0113
280000000.0,280004161.3109028,-10.0140
290000000.0,289994972.2139051,-10.0158
300000000.0,299996010.16873044,-10.0184
310000000.0,310002663.8029881,-10.0111
320000000.0,319998206.41284543,-10.0206
330000000.0,330005204.34073853,-10.0033
340000000.0,340002475.2111837,-10.0052
350000000.0,350000961.4105975,-10.0124
360000000.0,359999882.74790615,-10.0051
370000000.0,369999077.273675,-10.0151
380000000.0,380007280.0994841,-10.0227
390000000.0,389993592.31102943,-10.0217
400000000.0,399998354.2553951,-10.0145
410000000.0,409996618.32389575,-10.0021
420000000.0,419997996.2192435,-9.9950
430000000.0,429999246.22538215,-10.0139
440000000.0,440000312.6575052,-10.0088
450000000.0,449994218.8866172,-10.0162
460000000.0,460001396.7707936,-10.0168
470000000.0,470002578.0604971,-10.0074
480000000.0,480003386.95846874,-9.9955
490000000.0,490000729.64870685,-9.9964
500000000.0,500002682.78178865,-10.0120
510000000.0,509998944.91070896,-9.9843
520000000.0,520001485.16060644,-9.9980
530000000.0,530003156.19584584,-10.0232
540000000.0,540003880.532906,-10.0263
550000000.0,549992260.6149188,-10.0120
560000000.0,559999942.8708694,-10.0048
570000000.0,569999744.674886,-10.0147
580000000.0,580003329.5020642,-9.9967
590000000.0,590001995.6239564,-9.9905
600000000.0,600006076.0976177,-10.0011
610000000.0,610006678.5251913,-10.0033
620000000.0,619995655.7924485,-10.0042
630000000.0,630000121.9954299,-10.0061
640000000.0,639996914.0004413,-10.0193
650000000.0,650000148.7904854,-10.0029
660000000.0,659995914.098404,-10.0082
670000000.0,670002850.0701679,-10.0115
680000000.0,679998998.0850672,-10.0054
690000000.0,689998357.8818047,-10.0010
700000000.0,700006250.8256571,-10.0030
710000000.0,710005599.4527256,-10.0114
720000000.0,719988868.9177219,-10.0055
730000000.0,729997769.0326762,-10.0043
740000000.0,739991164.3458834,-10.0203
750000000.0,750000121.646456,-9.9951
760000000.0,760006594.1590049,-9.9723
770000000.0,769996117.8792381,-9.9972
780000000.0,780012621.1820992,-10.0190
790000000.0,789996650.2067541,-10.0161
800000000.0,800007811.9848467,-9.9885
810000000.0,810006720.6102523,-10.0172
820000000.0,819998927.0450332,-9.9984
830000000.0,830002648.0533644,-9.9864
840000000.0,840002799.3794274,-9.9872
850000000.0,849995925.8077792,-9.9870
860000000.0,859997639.8771322,-9.9935
870000000.0,869998955.9613972,-9.9862
880000000.0,879997246.6659757,-9.9840
890000000.0,890008579.6159327,-9.9836
900000000.0,900001242.2984061,-9.9813
910000000.0,910000673.0341166,-9.9450
920000000.0,919994120.5674903,-9.9873
930000000.0,929988513.3916878,-10.0022
940000000.0,940005773.94637,-9.9737
950000000.0,949990701.7936993,-9.9753
960000000.0,959987423.1017908,-10.0246
970000000.0,969999731.0950941,-10.0037
980000000.0,979997587.2645483,-9.9605
990000000.0,990003148.032388,-9.9555
1000000000.0,1000000366.2677395,-9.9845
