freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,10000117.450677766,-9.9489
20000000.0,20005546.293398622,-9.9541
30000000.0,30006637.819736995,-9.9651
40000000.0,39999660.805763036,-9.9403
50000000.0,50014812.27152011,-9.9981
60000000.0,59999467.89533402,-9.9923
70000000.0,70005832.5718761,-9.9906
80000000.0,79998163.08594601,-10.0027
90000000.0,89997489.78700803,-10.0093
100000000.0,99998256.39423041,-10.0095
110000000.0,110002778.48091315,-9.9983
120000000.0,120000170.33837426,-10.0058
130000000.0,130001593.80208856,-10.0042
140000000.0,139994404.1715841,-10.0013
150000000.0,149998894.5480049,-10.0111
160000000.0,160001399.0134332,-9.9792
170000000.0,170007415.61156666,-9.9907
180000000.0,180000339.4317024,-10.0104
190000000.0,190001308.69479397,-10.0128
200000000.0,200003369.29509118,-10.0014
210000000.0,209993073.44406983,-10.0298
220000000.0,219999991.23803905,-10.0065
230000000.0,229996600.5406092,-9.9737
240000000.0,240007154.10817915,-9.9784
250000000.0,249997263.9859177,-9.9981
260000000.0,260002314.40432838,-10.0043
270000000.0,269999931.8824916,-9.9984
280000000.0,280000704.1751909,-10.0002
290000000.0,290007915.1989576,-9.9931
300000000.0,299998508.81851465,-9.9956
310000000.0,309992229.4402016,-9.9997
320000000.0,320006903.8804277,-10.0014
330000000.0,329994481.98087996,-9.9890
340000000.0,340000777.8799481,-9.9901
350000000.0,349992697.47880685,-9.9937
360000000.0,359999098.67202365,-9.9840
370000000.0,370010051.7520881,-10.0013
380000000.0,379994225.96709526,-10.0012
390000000.0,390002089.28180194,-10.0090
400000000.0,399993743.72798663,-9.9924
410000000.0,409995097.9896619,-9.9812
420000000.0,419990989.06192625,-9.9766
430000000.0,429995494.5774494,-9.9931
440000000.0,440005466.27506274,-9.9918
450000000.0,449994227.1701353,-9.9980
460000000.0,459995233.4468363,-9.9982
470000000.0,470003663.006925,-9.9829
480000000.0,480000233.28150016,-9.9775
490000000.0,490003425.65770215,-9.9780
500000000.0,499998156.131721,-9.9855
510000000.0,509994662.56514406,-9.9732
520000000.0,520003939.19628245,-9.9810
530000000.0,530003150.8749654,-10.0065
540000000.0,539995413.3827614,-10.0136
550000000.0,549996290.5786088,-9.9924
560000000.0,560001676.8000389,-9.9873
570000000.0,569997204.7073481,-9.9890
580000000.0,580000467.3946292,-9.9810
590000000.0,590005062.0124637,-9.9638
600000000.0,599998198.458599,-9.9813
610000000.0,610001117.4523014,-9.9863
620000000.0,620004052.1300102,-9.9924
630000000.0,629994223.6147828,-9.9882
640000000.0,639991162.018044,-9.9995
650000000.0,650001677.1273439,-9.9904
660000000.0,659996171.2935052,-10.0012
670000000.0,670005156.0082895,-9.9954
680000000.0,679995966.1502857,-9.9868
690000000.0,690009178.1365794,-9.9901
