freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,10004505.202966714,-9.9913
20000000.0,19996290.944126643,-9.9988
30000000.0,30008331.596147895,-9.9998
40000000.0,40004436.84327933,-9.9882
50000000.0,49998253.44506347,-10.0387
60000000.0,60003890.45420662,-10.0332
70000000.0,69998107.47540161,-10.0467
80000000.0,79995686.79767595,-10.0402
90000000.0,90010761.21629605,-10.0531
100000000.0,100002462.23313582,-10.0611
110000000.0,109996484.25356513,-10.0371
120000000.0,119999439.93459922,-10.0436
130000000.0,130000492.4937864,-10.0400
140000000.0,140016116.291251,-10.0319
150000000.0,150010024.363465,-10.0517
160000000.0,160002268.31897333,-10.0167
170000000.0,170010054.49743956,-10.0267
180000000.0,180001276.0505055,-10.0459
190000000.0,189994369.23957017,-10.0524
200000000.0,200002087.6362602,-10.0377
210000000.0,210001494.9947559,-10.0701
220000000.0,219999045.60923767,-10.0430
230000000.0,230003765.70739037,-10.0177
240000000.0,240001363.5421374,-10.0170
250000000.0,250013931.61850226,-10.0405
260000000.0,259988294.77679923,-10.0488
270000000.0,270005747.74888825,-10.0298
280000000.0,279997547.190444,-10.0354
290000000.0,290007338.0289588,-10.0380
300000000.0,300001099.9875788,-10.0369
310000000.0,310001550.9001411,-10.0358
320000000.0,320005010.4566336,-10.0370
330000000.0,329998545.0894192,-10.0310
340000000.0,340002240.5051288,-10.0284
350000000.0,350004367.242292,-10.0325
360000000.0,360006561.89097244,-10.0278
370000000.0,369999794.46341246,-10.0337
380000000.0,380004092.5040119,-10.0447
390000000.0,390003035.0892397,-10.0518
400000000.0,399995529.49240154,-10.0330
410000000.0,409997873.80837065,-10.0247
420000000.0,419992412.7553432,-10.0165
430000000.0,429998767.4292545,-10.0338
440000000.0,440005031.9865032,-10.0264
450000000.0,450006477.5595178,-10.0479
460000000.0,460005318.0058675,-10.0402
470000000.0,470006005.0499766,-10.0330
480000000.0,479999961.72242683,-10.0207
490000000.0,489990345.17459416,-10.0129
500000000.0,499994829.02460915,-10.0222
510000000.0,509996166.55020934,-10.0049
520000000.0,520003805.66046906,-10.0206
530000000.0,529993467.48363024,-10.0367
540000000.0,540006204.1537513,-10.0485
550000000.0,550002688.6991397,-10.0355
560000000.0,559995633.0599047,-10.0287
570000000.0,569997037.4422867,-10.0316
580000000.0,579999930.2109033,-10.0178
590000000.0,589999596.6372811,-10.0086
600000000.0,599998087.3389637,-10.0206
610000000.0,609992725.6225867,-10.0297
620000000.0,620000456.5541255,-10.0266
630000000.0,630000190.5179513,-10.0235
640000000.0,640000733.9255835,-10.0418
650000000.0,650002631.6894327,-10.0213
660000000.0,659992428.3741586,-10.0309
670000000.0,670005874.4730674,-10.0405
680000000.0,679994354.3261074,-10.0211
690000000.0,689997857.4240792,-10.0194
700000000.0,700001477.3335508,-10.0300
710000000.0,710006687.4878614,-10.0239
720000000.0,719997021.7614157,-10.0311
730000000.0,729996005.4989574,-10.0199
740000000.0,739999815.1013442,-10.0310
750000000.0,750003925.7041563,-10.0130
760000000.0,760001591.8359772,-10.0003
770000000.0,769992015.0020411,-10.0189
780000000.0,780004943.0843302,-10.0361
790000000.0,790006360.4160016,-10.0342
800000000.0,800005179.4495708,-10.0019
810000000.0,809994739.8001124,-10.0350
820000000.0,819996404.9379503,-10.0145
830000000.0,829998721.7697546,-10.0049
840000000.0,839996585.3244691,-10.0048
850000000.0,849999120.3793887,-10.0088
860000000.0,859991384.9674503,-10.0135
870000000.0,870010152.2373728,-10.0095
880000000.0,880006686.301341,-10.0021
890000000.0,889999281.5774184,-10.0057
900000000.0,900002590.7387887,-9.9983
910000000.0,910004667.9637165,-9.9663
920000000.0,920009998.0568671,-10.0099
930000000.0,929992387.932718,-10.0235
940000000.0,939994524.596098,-9.9986
950000000.0,949987648.8563488,-9.9965
960000000.0,959990551.0912861,-10.0481
970000000.0,969994723.5399414,-10.0238
980000000.0,979999780.8302044,-9.9775
990000000.0,989995318.1635288,-9.9755
1000000000.0,999987908.7201132,-10.0056
1010000000.0,1010001390.3814293,-9.9883
1020000000.0,1019990605.364652,-10.0028
1030000000.0,1029998373.2018285,-10.0002
1040000000.0,1040001763.1374753,-10.0072
1050000000.0,1049997634.9826282,-9.9974
1060000000.0,1060012219.2164438,-10.0365
1070000000.0,1070004284.3184288,-10.0269
1080000000.0,1079993618.215718,-9.9776
1090000000.0,1090005205.7875764,-9.9484
1100000000.0,1099995647.4737182,-10.0051
1110000000.0,1109996922.1733875,-10.0457
1120000000.0,1120000003.4654381,-10.0457
1130000000.0,1129998034.6867747,-10.0040
1140000000.0,1139989362.0321581,-10.0058
1150000000.0,1150004257.7041695,-10.0098
1160000000.0,1160001763.4044893,-10.0253
1170000000.0,1170003869.219455,-10.0151
1180000000.0,1180000523.619084,-10.0176
1190000000.0,1190003480.7237048,-10.0412
1200000000.0,1200008480.57716,-10.0147
1210000000.0,1210004241.301415,-10.0159
1220000000.0,1219996685.657277,-10.0160
1230000000.0,1229998206.9084806,-10.0243
1240000000.0,1239995563.685006,-10.0281
1250000000.0,1250001221.4730384,-10.0178
1260000000.0,1260000416.0037785,-9.9844
1270000000.0,1270000924.889989,-10.0076
1280000000.0,1280002266.8025267,-10.0392
1290000000.0,1290004100.1693065,-10.0456
1300000000.0,1300003682.0558608,-10.0177
1310000000.0,1310005977.9556217,-9.9943
1320000000.0,1319994908.787942,-10.0036
1330000000.0,1330001659.505741,-10.0171
1340000000.0,1340000504.6280742,-10.0125
1350000000.0,1350008787.8185985,-10.0162
1360000000.0,1359996765.9173462,-10.0371
1370000000.0,1370000738.3291686,-10.0454
1380000000.0,1380006353.831661,-10.0453
1390000000.0,1390001188.9727972,-10.0359
1400000000.0,1399991584.829312,-10.0146
1410000000.0,1409998411.1812398,-10.0357
1420000000.0,1420003490.7660089,-10.0388
1430000000.0,1430001538.9668334,-10.0138
1440000000.0,1439995545.3197541,-9.9929
1450000000.0,1450008417.1727905,-10.0142
1460000000.0,1459995778.3921404,-10.0230
1470000000.0,1469997495.9572082,-10.0227
1480000000.0,1479991731.2435372,-10.0227
1490000000.0,1489998545.2060807,-10.0260
1500000000.0,1499989300.9414306,-10.0266
1510000000.0,1510006436.432171,-10.0346
1520000000.0,1519994770.656219,-10.0344
1530000000.0,1529995935.8431027,-10.0237
1540000000.0,1539998460.4575515,-10.0248
1550000000.0,1550006548.9780416,-10.0236
1560000000.0,1560010157.2781355,-10.0355
1570000000.0,1569992759.386271,-10.0363
1580000000.0,1580002082.7439141,-10.0454
1590000000.0,1590003706.114036,-10.0586
1600000000.0,1600003264.2125924,-10.0252
1610000000.0,1610001585.7551844,-10.0153
1620000000.0,1620001231.4187944,-10.0153
1630000000.0,1630000975.1182466,-10.0264
1640000000.0,1640003704.1119118,-10.0353
1650000000.0,1650002476.6237016,-10.0253
1660000000.0,1660006922.2528427,-10.0334
1670000000.0,1669993823.420361,-10.0370
1680000000.0,1680003372.7138178,-10.0459
1690000000.0,1690004100.8135366,-10.0442
1700000000.0,1699996088.3177874,-10.0403
1710000000.0,1709999031.8803082,-10.0260
1720000000.0,1720003467.8652256,-10.0434
1730000000.0,1730004016.018926,-10.0766
1740000000.0,1740004655.9092183,-10.0956
1750000000.0,1749989742.1669855,-10.0478
1760000000.0,1760007581.9972942,-10.0262
1770000000.0,1770003728.2740452,-10.0249
1780000000.0,1780002412.0779834,-10.0458
1790000000.0,1789991863.4023395,-10.0448
1800000000.0,1800001131.504345,-10.0353
1810000000.0,1810003446.2953393,-10.0521
1820000000.0,1820003001.9194276,-10.0630
1830000000.0,1829993932.6330662,-10.0586
1840000000.0,1840002562.6279085,-10.0424
1850000000.0,1849996500.3708086,-10.0332
1860000000.0,1859997495.7864513,-10.0515
1870000000.0,1869995562.3193572,-10.0547
1880000000.0,1879994926.7566624,-10.0240
1890000000.0,1889997865.6078422,-10.0128
1900000000.0,1900008191.783887,-10.0354
1910000000.0,1909995066.1046236,-10.0575
1920000000.0,1919998928.345425,-10.0640
1930000000.0,1930006065.5820417,-10.0464
1940000000.0,1940001986.5427663,-10.0463
1950000000.0,1950006388.1112988,-10.0399
1960000000.0,1960007584.3562634,-10.0550
1970000000.0,1970005383.5276396,-10.0365
1980000000.0,1980002279.6235383,-10.0068
1990000000.0,1989995154.4567184,-10.0060
2000000000.0,1999995637.5855765,-10.0259
2010000000.0,2009999281.35337,-10.0662
2020000000.0,2020000847.1461363,-10.0608
2030000000.0,2029990643.123118,-10.0564
2040000000.0,2039989411.7634287,-10.0653
2050000000.0,2049996094.4334383,-10.0309
2060000000.0,2059999314.5029197,-10.0101
2070000000.0,2069996844.8196986,-10.0231
2080000000.0,2079986848.0188508,-10.0409
2090000000.0,2090006974.1046944,-10.0446
2100000000.0,2100005613.7794979,-10.0351
2110000000.0,2110001080.3852518,-10.0215
2120000000.0,2120003029.0726764,-10.0267
2130000000.0,2130007853.465223,-10.0445
2140000000.0,2139998547.8852592,-10.0447
2150000000.0,2150005499.067369,-10.0363
2160000000.0,2160000756.5393057,-10.0459
2170000000.0,2169998754.969562,-10.0466
2180000000.0,2180001330.594542,-10.0464
2190000000.0,2190000313.960873,-10.0464
2200000000.0,2200006321.5289497,-10.0357
2210000000.0,2209997629.02765,-10.0259
2220000000.0,2219997131.319266,-10.0360
2230000000.0,2230000694.704333,-10.0458
2240000000.0,2239999293.4369235,-10.0458
2250000000.0,2250000635.1123557,-10.0262
2260000000.0,2260001145.5591826,-10.0166
2270000000.0,2269996689.7196646,-10.0264
2280000000.0,2280003132.018382,-10.0265
2290000000.0,2289994601.457217,-10.0247
2300000000.0,2299996356.795119,-10.0264
2310000000.0,2310004378.2440033,-10.0366
2320000000.0,2319999831.371955,-10.0359
2330000000.0,2329997849.658942,-10.0358
2340000000.0,2339998225.137987,-10.0192
2350000000.0,2349999478.8655725,-10.0270
2360000000.0,2360001845.482021,-10.0574
2370000000.0,2370002497.574107,-10.0318
2380000000.0,2380001074.3104553,-10.0050
2390000000.0,2390002592.671779,-10.0054
2400000000.0,2400012213.5012164,-10.0185
2410000000.0,2410001126.170107,-10.0315
2420000000.0,2419994962.638389,-10.0249
2430000000.0,2430010638.754856,-10.0137
2440000000.0,2439999564.698732,-10.0106
2450000000.0,2449991315.4689527,-10.0160
2460000000.0,2459999860.8281,-10.0271
2470000000.0,2470003840.049017,-10.0178
2480000000.0,2479990486.841518,-9.9977
2490000000.0,2490002342.4227195,-9.9986
2500000000.0,2499998739.8791394,-10.0069
2510000000.0,2510003751.62239,-9.9840
2520000000.0,2519997861.985702,-9.9990
