freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9995878.1753804,-9.8712
20000000.0,19999276.759721633,-9.8808
30000000.0,29999662.737683255,-9.8820
40000000.0,39993564.76307201,-9.8692
50000000.0,50005266.558359936,-9.9288
60000000.0,59996895.621244386,-9.9233
70000000.0,70007724.21908373,-9.9238
80000000.0,80008168.38566764,-9.9306
90000000.0,89998005.87992391,-9.9347
100000000.0,100007140.33486584,-9.9370
110000000.0,109996847.07533172,-9.9247
120000000.0,120004551.40836532,-9.9344
130000000.0,130002847.53338945,-9.9247
140000000.0,140001813.55706972,-9.9259
150000000.0,150002635.48799184,-9.9382
160000000.0,160008059.46278158,-9.9127
170000000.0,170003356.51331636,-9.9203
180000000.0,180007788.63998756,-9.9412
190000000.0,189999836.2203289,-9.9406
200000000.0,200005858.8552536,-9.9251
210000000.0,209990894.10975936,-9.9463
220000000.0,220010019.50333858,-9.9229
230000000.0,229996010.30414352,-9.8936
240000000.0,240000181.30420503,-9.8860
250000000.0,250002663.9473605,-9.9032
260000000.0,259999973.75333723,-9.9165
270000000.0,270003556.6117861,-9.9093
280000000.0,280000387.6398063,-9.9191
290000000.0,289997154.5018323,-9.9208
300000000.0,299994682.9536255,-9.9319
310000000.0,309997304.68765205,-9.9328
320000000.0,320006346.6940563,-9.9249
330000000.0,330002331.8035358,-9.9113
340000000.0,339996117.87909293,-9.9111
350000000.0,350002709.0398789,-9.9158
360000000.0,360000591.64270526,-9.9095
370000000.0,370002648.5169669,-9.9244
380000000.0,379990597.1910334,-9.9338
390000000.0,390004922.5132962,-9.9450
400000000.0,400004889.68166596,-9.9356
410000000.0,410003034.21904474,-9.9149
420000000.0,419993220.4345933,-9.9101
430000000.0,429998976.8135159,-9.9266
440000000.0,439999159.4781635,-9.9105
450000000.0,449995784.26136464,-9.9229
460000000.0,460001124.70713323,-9.9183
470000000.0,469999010.96416306,-9.9122
480000000.0,479998695.53848135,-9.9019
490000000.0,489989309.8457082,-9.9071
500000000.0,499998571.40850526,-9.9217
510000000.0,509997970.7331815,-9.9146
520000000.0,519997354.20295304,-9.9283
530000000.0,530002519.82937723,-9.9567
540000000.0,539998196.7041692,-9.9604
550000000.0,550001081.9082897,-9.9402
560000000.0,559998130.0933939,-9.9369
570000000.0,569999028.1103184,-9.9382
580000000.0,579989926.9490566,-9.9207
590000000.0,590003004.3080295,-9.9061
600000000.0,599996745.4912664,-9.9154
610000000.0,610001350.4274812,-9.9153
620000000.0,620008198.0876243,-9.9099
630000000.0,630013563.6679126,-9.9138
640000000.0,640004230.5779343,-9.9304
650000000.0,650005242.1201054,-9.9262
660000000.0,660000790.0007714,-9.9339
670000000.0,669998989.3909339,-9.9368
680000000.0,679998620.5232022,-9.9263
690000000.0,690006605.403504,-9.9156
700000000.0,700000440.050574,-9.9175
710000000.0,710000096.5636089,-9.9238
720000000.0,720005003.6550676,-9.9179
730000000.0,729999485.1663526,-9.9178
740000000.0,740006096.2301337,-9.9353
750000000.0,750009844.7705965,-9.9169
760000000.0,759999131.511779,-9.8962
770000000.0,769999642.8971343,-9.9152
780000000.0,780005497.9536761,-9.9362
790000000.0,790003931.5867935,-9.9374
800000000.0,800010054.2148075,-9.9035
810000000.0,810005001.6450393,-9.9330
820000000.0,819998611.3251175,-9.9161
830000000.0,830005085.7381103,-9.9072
840000000.0,839997384.7057462,-9.9049
850000000.0,850005138.0356828,-9.9097
860000000.0,860009300.968398,-9.9193
870000000.0,869996510.2808591,-9.9090
880000000.0,879996812.1445271,-9.9131
890000000.0,890005993.0073025,-9.9100
900000000.0,899997370.8039693,-9.9032
910000000.0,910010159.8602399,-9.8665
920000000.0,920001286.7143996,-9.9060
930000000.0,930006672.421855,-9.9165
940000000.0,940002654.0154191,-9.8917
950000000.0,949996843.4074329,-9.8938
960000000.0,960008339.4416349,-9.9449
970000000.0,970009388.5090518,-9.9257
980000000.0,979998823.2924163,-9.8826
990000000.0,990005032.1208205,-9.8753
1000000000.0,1000000413.1698811,-9.9039
1010000000.0,1009996768.0646071,-9.8617
1020000000.0,1020001717.5067809,-9.8725
1030000000.0,1029997606.0019308,-9.8668
1040000000.0,1039993689.6768196,-9.8737
1050000000.0,1050006558.1720963,-9.8691
1060000000.0,1059994997.6965063,-9.9047
1070000000.0,1070000544.2550569,-9.8937
1080000000.0,1080002039.5577796,-9.8448
1090000000.0,1090000660.404715,-9.8196
1100000000.0,1100002963.4788892,-9.8754
1110000000.0,1110000427.556994,-9.9146
1120000000.0,1120007523.9210126,-9.9160
1130000000.0,1130003029.0991843,-9.8757
1140000000.0,1140005198.9432356,-9.8738
1150000000.0,1149994435.42625,-9.8784
1160000000.0,1160003835.140858,-9.8922
1170000000.0,1169998185.9121833,-9.8825
1180000000.0,1179998472.565849,-9.8826
1190000000.0,1190001046.3717756,-9.9081
1200000000.0,1199999484.9129355,-9.8828
1210000000.0,1210018541.3255055,-9.8847
1220000000.0,1219995302.4455178,-9.8850
1230000000.0,1229994451.7613473,-9.8946
1240000000.0,1240004062.2332833,-9.8970
1250000000.0,1249998664.8535752,-9.8874
1260000000.0,1259999357.82731,-9.8575
1270000000.0,1269992372.7884707,-9.8774
1280000000.0,1279998695.9756992,-9.9081
1290000000.0,1290000635.4292984,-9.9165
1300000000.0,1300002759.2298813,-9.8871
1310000000.0,1309999785.4322467,-9.8683
1320000000.0,1320003908.1067824,-9.8784
1330000000.0,1330011610.1616864,-9.8870
1340000000.0,1339998991.41695,-9.8806
1350000000.0,1349992102.4365396,-9.8853
1360000000.0,1359995237.112756,-9.9041
1370000000.0,1370002270.7024484,-9.9117
1380000000.0,1380002411.8448358,-9.9120
1390000000.0,1389996012.0860188,-9.9029
1400000000.0,1399995413.2292604,-9.8829
1410000000.0,1410000029.9767215,-9.9030
1420000000.0,1419999422.7768233,-9.9037
1430000000.0,1429999896.279383,-9.8824
1440000000.0,1439995252.8363814,-9.8653
1450000000.0,1450005019.1859238,-9.8833
1460000000.0,1460004483.5855973,-9.8900
1470000000.0,1469994500.2417402,-9.8928
1480000000.0,1479997117.2180347,-9.8920
1490000000.0,1489996671.421869,-9.8912
1500000000.0,1499994790.6285596,-9.8930
1510000000.0,1509996286.4049065,-9.9113
1520000000.0,1520007583.282173,-9.9121
1530000000.0,1529999022.512639,-9.9019
1540000000.0,1540000226.3335555,-9.9022
1550000000.0,1550000464.258528,-9.9002
1560000000.0,1559998881.829335,-9.9098
1570000000.0,1570003539.177094,-9.9091
1580000000.0,1579988403.6592877,-9.9198
1590000000.0,1590002661.8897867,-9.9315
1600000000.0,1599995943.3381984,-9.9006
1610000000.0,1610000180.6024766,-9.8916
1620000000.0,1620005926.6319447,-9.8923
1630000000.0,1629995631.3349152,-9.9024
1640000000.0,1640008419.0321646,-9.9135
1650000000.0,1649996704.4700227,-9.9031
1660000000.0,1659997424.2971227,-9.9118
1670000000.0,1670006028.936577,-9.9105
1680000000.0,1679997976.8113515,-9.9200
1690000000.0,1689996867.3600447,-9.9191
1700000000.0,1699996646.9929116,-9.9076
1710000000.0,1709999511.6247687,-9.8989
1720000000.0,1719989991.4070854,-9.9204
1730000000.0,1729995575.807875,-9.9502
1740000000.0,1739997869.3747916,-9.9721
1750000000.0,1750003716.0273895,-9.9233
1760000000.0,1760003671.055181,-9.9019
1770000000.0,1769995691.3503702,-9.9016
1780000000.0,1780007843.4369621,-9.9217
1790000000.0,1789997137.5913966,-9.9219
1800000000.0,1799998557.8088014,-9.9121
1810000000.0,1810004108.294297,-9.9315
1820000000.0,1820004554.677915,-9.9417
1830000000.0,1830004971.712881,-9.9324
1840000000.0,1839999785.4087498,-9.9205
1850000000.0,1849990752.400198,-9.9107
1860000000.0,1860005356.4419088,-9.9280
1870000000.0,1870002837.9790897,-9.9284
1880000000.0,1880002552.8695316,-9.9001
1890000000.0,1890000352.5600424,-9.8843
1900000000.0,1900002814.1021636,-9.9098
1910000000.0,1909996012.008869,-9.9291
1920000000.0,1919997449.1438937,-9.9402
1930000000.0,1930005961.3452108,-9.9207
1940000000.0,1940008156.1734834,-9.9217
1950000000.0,1950000392.2834053,-9.9163
1960000000.0,1959999240.6057224,-9.9307
1970000000.0,1969996571.5631597,-9.9112
1980000000.0,1980000607.2448056,-9.8811
1990000000.0,1989993871.3458169,-9.8801
2000000000.0,2000002593.2991798,-9.8995
2010000000.0,2010001147.4692094,-9.9454
2020000000.0,2020008240.5387228,-9.9403
2030000000.0,2030006097.1261382,-9.9340
2040000000.0,2039993156.9217482,-9.9439
2050000000.0,2050003784.8169959,-9.9092
2060000000.0,2060001930.3637252,-9.8894
2070000000.0,2070000787.580672,-9.9014
2080000000.0,2080001716.1808803,-9.9195
2090000000.0,2089996269.5955164,-9.9253
2100000000.0,2099994634.0554538,-9.9159
2110000000.0,2110003233.5929394,-9.9008
2120000000.0,2119999080.2650445,-9.9059
2130000000.0,2130001353.8649492,-9.9262
2140000000.0,2139997977.7803302,-9.9262
2150000000.0,2149998796.8982077,-9.9160
2160000000.0,2160002627.051255,-9.9259
2170000000.0,2169999892.279461,-9.9264
2180000000.0,2180009886.7228813,-9.9264
2190000000.0,2190007468.911641,-9.9266
2200000000.0,2199998465.496211,-9.9168
2210000000.0,2209996519.23924,-9.9069
2220000000.0,2220003304.3853936,-9.9170
2230000000.0,2230008832.5642004,-9.9274
2240000000.0,2240009163.5922546,-9.9270
2250000000.0,2249991869.9424124,-9.9068
2260000000.0,2259993931.9325347,-9.8964
2270000000.0,2270007645.332674,-9.9065
2280000000.0,2279994250.3682857,-9.9061
2290000000.0,2289996609.8731875,-9.9057
2300000000.0,2300003710.291245,-9.9057
2310000000.0,2309993299.4435368,-9.9177
2320000000.0,2320000087.651792,-9.9159
2330000000.0,2329994309.835829,-9.9155
2340000000.0,2339999184.7205076,-9.9016
2350000000.0,2350000003.37194,-9.9069
2360000000.0,2359999238.5329914,-9.9358
2370000000.0,2369999945.9849057,-9.9120
2380000000.0,2380001820.430957,-9.8868
2390000000.0,2390004572.2651596,-9.8871
2400000000.0,2400001021.2764673,-9.8989
2410000000.0,2409994252.0693293,-9.9108
2420000000.0,2419989985.930787,-9.9071
2430000000.0,2429994140.4982643,-9.8984
2440000000.0,2440001054.2929387,-9.8928
2450000000.0,2449995371.086737,-9.8987
2460000000.0,2459999761.8621745,-9.9080
2470000000.0,2469994658.9658775,-9.8969
2480000000.0,2479994815.788914,-9.8758
2490000000.0,2489994028.832203,-9.8754
2500000000.0,2500000520.027021,-9.8847
2510000000.0,2509992037.080887,-9.8685
2520000000.0,2519995863.8313365,-9.8808
2530000000.0,2529995091.646689,-9.9100
2540000000.0,2540003397.893832,-9.9291
2550000000.0,2549998361.788708,-9.8880
2560000000.0,2559994850.436633,-9.8873
2570000000.0,2570002514.5021076,-9.8743
2580000000.0,2580002913.7047095,-9.8825
2590000000.0,2590002609.8118873,-9.8845
2600000000.0,2599999251.416647,-9.8848
2610000000.0,2609993729.831828,-9.9071
2620000000.0,2620001170.4047303,-9.9097
2630000000.0,2629993285.6409345,-9.8914
2640000000.0,2639995701.487952,-9.8908
2650000000.0,2650000371.88967,-9.8977
2660000000.0,2659997280.966836,-9.8607
2670000000.0,2670003324.019907,-9.8795
2680000000.0,2680008102.652483,-9.9330
2690000000.0,2690000239.2438707,-9.9317
2700000000.0,2699994986.6719465,-9.8951
2710000000.0,2709994472.6144037,-9.9016
2720000000.0,2719998463.2004905,-9.9028
2730000000.0,2730001796.28734,-9.8820
2740000000.0,2740003779.657063,-9.8805
2750000000.0,2749997477.0559964,-9.8897
2760000000.0,2760001851.353428,-9.9080
2770000000.0,2770003053.254468,-9.8960
2780000000.0,2780007667.9422417,-9.9081
2790000000.0,2790007653.2602773,-9.9068
2800000000.0,2799995378.3262916,-9.8885
2810000000.0,2809999984.1885,-9.8942
2820000000.0,2819999195.1097565,-9.8896
2830000000.0,2830006830.4959517,-9.8778
2840000000.0,2839998541.869262,-9.8799
2850000000.0,2850010414.379767,-9.8933
2860000000.0,2860010453.468891,-9.8983
2870000000.0,2870000047.95872,-9.8989
2880000000.0,2879995129.0632467,-9.8982
2890000000.0,2889994796.7631364,-9.8974
2900000000.0,2900000301.710822,-9.9079
2910000000.0,2910013444.1603665,-9.8884
2920000000.0,2919992354.559289,-9.8954
2930000000.0,2930004366.938416,-9.9312
2940000000.0,2939999787.5426555,-9.9430
2950000000.0,2949996614.677926,-9.9078
2960000000.0,2959998022.461105,-9.9074
2970000000.0,2969989219.2390246,-9.9029
