freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,10005417.994934091,-9.8869
20000000.0,20002460.614836432,-9.9015
30000000.0,30011894.246039174,-9.9009
40000000.0,40014912.38515461,-9.8913
50000000.0,49992143.3926811,-9.9457
60000000.0,60004520.70975859,-9.9372
70000000.0,70002447.486196,-9.9371
80000000.0,80001529.4627319,-9.9414
90000000.0,90004935.12099735,-9.9489
100000000.0,99998013.24671073,-9.9529
110000000.0,110002530.70191583,-9.9407
120000000.0,120010616.83851182,-9.9472
130000000.0,130001902.72026955,-9.9424
140000000.0,140001769.88417515,-9.9434
150000000.0,149990386.86877954,-9.9460
160000000.0,159999246.72666714,-9.9195
170000000.0,170005774.30334902,-9.9259
180000000.0,179996519.8787627,-9.9505
190000000.0,189998121.13925716,-9.9519
200000000.0,200003074.741666,-9.9529
210000000.0,209994290.78669226,-9.9687
220000000.0,219994094.43266323,-9.9498
230000000.0,230003418.8625348,-9.9183
240000000.0,240003200.36186123,-9.9207
250000000.0,249999992.72648495,-9.9398
260000000.0,259996540.96064734,-9.9508
270000000.0,269994248.2605581,-9.9384
280000000.0,280001407.4122097,-9.9371
290000000.0,289999434.28304327,-9.9387
300000000.0,299998473.194642,-9.9437
310000000.0,309996218.82903886,-9.9366
320000000.0,319991649.51747024,-9.9397
330000000.0,329995811.2596472,-9.9289
340000000.0,339994682.4042406,-9.9355
350000000.0,350006158.7169759,-9.9367
360000000.0,359994983.4250471,-9.9269
370000000.0,370001957.3978809,-9.9399
380000000.0,380001178.0080517,-9.9448
390000000.0,390000580.5255307,-9.9492
400000000.0,399998862.0546801,-9.9353
410000000.0,409998016.0773305,-9.9219
420000000.0,420002082.7991184,-9.9215
430000000.0,430005134.22893274,-9.9428
440000000.0,439998745.50462157,-9.9351
450000000.0,450000834.209866,-9.9491
460000000.0,460000722.5236637,-9.9426
470000000.0,470002104.16011786,-9.9260
480000000.0,479999925.1250246,-9.9238
490000000.0,490007912.22604555,-9.9224
500000000.0,499998358.45650905,-9.9314
510000000.0,510002481.856919,-9.9144
520000000.0,520000840.8520455,-9.9254
530000000.0,530009032.77795374,-9.9481
540000000.0,540000271.5192093,-9.9519
550000000.0,550010488.4926813,-9.9353
560000000.0,559988908.8642989,-9.9321
570000000.0,570000665.1274043,-9.9349
580000000.0,580004893.5797046,-9.9247
590000000.0,589996497.4536637,-9.9078
600000000.0,600005583.7475054,-9.9235
610000000.0,609997413.5301933,-9.9272
620000000.0,620007320.9102161,-9.9278
630000000.0,629997742.5338398,-9.9251
640000000.0,639998433.3920331,-9.9341
650000000.0,649994969.0471705,-9.9322
660000000.0,660001439.547787,-9.9317
670000000.0,670005124.8779293,-9.9375
680000000.0,680001312.5765548,-9.9290
690000000.0,689998593.9888114,-9.9232
700000000.0,699998214.9466034,-9.9265
710000000.0,709996756.4030486,-9.9304
720000000.0,719996709.2164098,-9.9306
730000000.0,730002289.4382439,-9.9270
740000000.0,739995440.4074699,-9.9436
750000000.0,750004340.1939782,-9.9185
760000000.0,760001317.8073342,-9.8980
770000000.0,770006262.082227,-9.9166
780000000.0,780000030.4897552,-9.9400
790000000.0,790006758.5293895,-9.9430
800000000.0,799995209.0308372,-9.9111
810000000.0,809996612.9418406,-9.9398
820000000.0,819997379.71725,-9.9199
830000000.0,829990326.6403198,-9.9087
840000000.0,839996624.2367657,-9.9088
850000000.0,850006402.3947701,-9.9070
860000000.0,859996870.90794,-9.9198
870000000.0,870004409.3002238,-9.9075
880000000.0,880004057.4930787,-9.9082
890000000.0,890007351.5273821,-9.9076
900000000.0,900002586.8773357,-9.9067
910000000.0,910003189.0147766,-9.8676
920000000.0,920002036.6952114,-9.9113
