freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9999240.85669265,-9.8301
20000000.0,20001770.710229445,-9.8371
30000000.0,30005558.411025517,-9.8362
40000000.0,39992590.02201137,-9.8315
50000000.0,49999142.1211014,-9.8850
60000000.0,60000955.615507126,-9.8769
70000000.0,69995234.56597397,-9.8756
80000000.0,79998911.32905468,-9.8928
90000000.0,89994942.0164715,-9.8854
100000000.0,100005507.04937394,-9.8882
110000000.0,110011925.25521798,-9.8829
120000000.0,119998310.3810412,-9.8889
130000000.0,130001385.4023001,-9.8873
140000000.0,139994802.72105134,-9.8822
150000000.0,149994086.48626077,-9.8832
160000000.0,160003364.16137755,-9.8557
170000000.0,170003471.82580957,-9.8706
180000000.0,179996003.40810865,-9.8925
190000000.0,189996743.5597911,-9.8914
200000000.0,199996625.58909842,-9.8882
210000000.0,210004488.12738806,-9.9043
220000000.0,219992430.64540586,-9.8831
230000000.0,230000412.27147144,-9.8592
240000000.0,239996231.691476,-9.8585
250000000.0,250005293.54271922,-9.8785
260000000.0,260002277.73873687,-9.8902
270000000.0,270002344.70289207,-9.8750
280000000.0,280008079.0752428,-9.8786
290000000.0,289993694.13564724,-9.8803
300000000.0,300002288.924831,-9.8754
310000000.0,310003311.3289382,-9.8823
320000000.0,320005040.2488215,-9.8756
330000000.0,329997566.77497554,-9.8712
340000000.0,339994516.6846296,-9.8633
350000000.0,349998859.0998343,-9.8788
360000000.0,359998461.7379245,-9.8670
370000000.0,370003469.2691326,-9.8832
380000000.0,379992029.23443377,-9.8815
390000000.0,389990221.93343073,-9.8836
400000000.0,399995333.15984833,-9.8745
410000000.0,410005550.08707005,-9.8507
420000000.0,420007158.3796709,-9.8680
430000000.0,430005167.3568538,-9.8726
440000000.0,439999619.2712081,-9.8694
450000000.0,449990563.1600536,-9.8798
460000000.0,460003279.7733429,-9.8799
470000000.0,469998346.99537086,-9.8691
480000000.0,480000348.7504007,-9.8633
490000000.0,490008213.34731907,-9.8577
500000000.0,499991521.4329296,-9.8753
510000000.0,510002427.10482043,-9.8502
520000000.0,520004913.28240937,-9.8630
530000000.0,530001210.91674775,-9.8850
540000000.0,539995415.3098754,-9.8865
550000000.0,549996053.1973794,-9.8692
560000000.0,559996919.8159066,-9.8727
570000000.0,569996005.3125838,-9.8724
580000000.0,579993186.1728147,-9.8545
590000000.0,590003083.9025161,-9.8431
600000000.0,599998403.2668668,-9.8635
610000000.0,610001288.4874773,-9.8696
620000000.0,619997262.1288307,-9.8688
630000000.0,630003120.1107053,-9.8695
640000000.0,640005958.5649728,-9.8813
650000000.0,650006797.2927374,-9.8649
660000000.0,660000694.0544406,-9.8748
670000000.0,670004928.1551077,-9.8753
680000000.0,679997502.410372,-9.8605
690000000.0,690003187.6287373,-9.8608
700000000.0,699999495.8479209,-9.8644
710000000.0,710003793.3669888,-9.8621
720000000.0,719998944.929478,-9.8706
730000000.0,730008001.7965716,-9.8644
740000000.0,739993347.0834796,-9.8748
750000000.0,750004586.4706494,-9.8592
760000000.0,759995504.7847631,-9.8369
