freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9998445.556059292,-9.9151
20000000.0,20004719.778627876,-9.9234
30000000.0,29994650.720484927,-9.9216
40000000.0,39992271.91297551,-9.9098
50000000.0,49993901.996711984,-9.9630
60000000.0,59997762.47908056,-9.9563
70000000.0,69997938.27456276,-9.9545
80000000.0,80001393.72078773,-9.9627
90000000.0,90002725.56496106,-9.9609
100000000.0,100001917.79643635,-9.9616
110000000.0,110000614.73045021,-9.9499
120000000.0,119994289.2195665,-9.9556
130000000.0,129999526.23179062,-9.9438
140000000.0,139999739.65329966,-9.9420
150000000.0,149991300.14567545,-9.9503
160000000.0,159998443.5836725,-9.9185
170000000.0,170002699.850754,-9.9267
180000000.0,180004254.2101852,-9.9474
190000000.0,189991873.852535,-9.9457
200000000.0,200001208.09594962,-9.9364
210000000.0,209994845.1530676,-9.9596
220000000.0,220002395.86995786,-9.9378
230000000.0,229994786.42465502,-9.9060
240000000.0,239999528.2842832,-9.9043
250000000.0,249998670.3908097,-9.9225
260000000.0,260000789.22884005,-9.9307
270000000.0,270009325.83581674,-9.9139
280000000.0,280003129.3346677,-9.9172
290000000.0,289997456.4779706,-9.9154
300000000.0,300003670.371557,-9.9154
310000000.0,310001693.83805585,-9.9172
320000000.0,319998133.90220267,-9.9190
330000000.0,329993608.5896649,-9.9107
340000000.0,340002020.9410451,-9.9125
350000000.0,349995254.16458213,-9.9243
360000000.0,360001007.2606481,-9.9161
370000000.0,369999295.1141664,-9.9253
380000000.0,380003420.4171111,-9.9371
390000000.0,390007825.9758148,-9.9414
400000000.0,399997357.2706683,-9.9307
410000000.0,409995174.7283755,-9.9149
420000000.0,420004232.7949704,-9.9192
430000000.0,429992090.99631304,-9.9360
440000000.0,439988139.16750646,-9.9303
450000000.0,450000328.2467995,-9.9446
460000000.0,459999031.5655953,-9.9438
470000000.0,469989837.8438291,-9.9356
480000000.0,479998324.3168993,-9.9274
490000000.0,490002064.6103262,-9.9317
500000000.0,499990585.93950963,-9.9434
510000000.0,509997442.7793577,-9.9227
520000000.0,519995438.55365944,-9.9345
530000000.0,530003590.4946443,-9.9638
540000000.0,539997257.4430014,-9.9680
550000000.0,549992081.1913012,-9.9548
560000000.0,559997230.8569051,-9.9541
570000000.0,570001884.8140019,-9.9584
580000000.0,580006343.460016,-9.9451
590000000.0,589993579.1345702,-9.9333
600000000.0,599995228.1717407,-9.9466
610000000.0,609995737.616681,-9.9498
620000000.0,619995283.8258108,-9.9455
630000000.0,630008990.550815,-9.9462
640000000.0,639995893.8067522,-9.9545
650000000.0,650004234.6997699,-9.9427
660000000.0,660002920.6631854,-9.9484
670000000.0,669997622.614712,-9.9466
680000000.0,679998172.8885337,-9.9348
690000000.0,690004277.663461,-9.9306
700000000.0,699996253.3115127,-9.9313
710000000.0,709997531.1028563,-9.9320
720000000.0,720002984.3672997,-9.9277
730000000.0,730000254.3034142,-9.9260
740000000.0,740007608.8835717,-9.9367
750000000.0,750004814.7173902,-9.9149
760000000.0,760005895.6864694,-9.8931
770000000.0,770005867.327559,-9.9114
780000000.0,779999541.6383936,-9.9296
790000000.0,789996635.0201195,-9.9278
800000000.0,799996074.4630321,-9.8960
810000000.0,810002473.4840076,-9.9242
820000000.0,820006501.1927949,-9.9025
830000000.0,830005470.0588636,-9.8907
840000000.0,840006041.4162762,-9.8889
850000000.0,850004428.8284662,-9.8871
860000000.0,859993439.3694282,-9.8954
