freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,10000803.14708975,-9.9801
20000000.0,20002148.045154266,-9.9721
30000000.0,30002594.752135966,-9.9721
40000000.0,39997297.31636438,-9.9440
50000000.0,50008738.89519345,-9.9990
60000000.0,60006601.031219415,-9.9759
70000000.0,70003814.25902355,-9.9759
80000000.0,80006683.45066166,-9.9679
90000000.0,89997991.84589583,-9.9679
100000000.0,99999745.41495283,-9.9523
110000000.0,109995998.18672085,-9.9423
120000000.0,119998169.98226103,-9.9318
130000000.0,130005446.22125539,-9.9218
140000000.0,139996752.08104423,-9.9037
150000000.0,149998032.3217647,-9.9137
160000000.0,160011634.79047406,-9.8657
170000000.0,169993693.36268088,-9.8757
180000000.0,180004725.64269665,-9.8801
190000000.0,189998262.22370172,-9.8801
200000000.0,200003933.9768274,-9.8726
210000000.0,210001084.49760392,-9.8976
220000000.0,219991889.96761885,-9.8776
230000000.0,229994126.525108,-9.8657
240000000.0,240001440.5277891,-9.8657
250000000.0,249999742.23568204,-9.9037
260000000.0,259996835.83418295,-9.9137
270000000.0,269997704.81100404,-9.9168
280000000.0,280013724.37973046,-9.9218
290000000.0,289997344.4726345,-9.9398
300000000.0,299999732.122451,-9.9398
310000000.0,310003495.7576279,-9.9579
320000000.0,319991482.5210986,-9.9579
330000000.0,329995921.47773325,-9.9659
340000000.0,339999644.56807506,-9.9659
350000000.0,349997518.27460456,-9.9940
360000000.0,359992264.45921016,-9.9840
370000000.0,370000799.1389276,-9.9915
380000000.0,380005590.86407053,-10.0196
390000000.0,390001712.4104434,-10.0221
400000000.0,400001028.1880194,-10.0096
410000000.0,410008114.74672997,-9.9921
420000000.0,420000234.92570955,-9.9765
430000000.0,430001084.12500644,-9.9915
440000000.0,440006492.888957,-9.9659
450000000.0,449998273.64604926,-9.9784
460000000.0,459997960.2636556,-9.9579
470000000.0,470002480.10599697,-9.9479
480000000.0,479995488.2080081,-9.9198
490000000.0,489998697.6186808,-9.9223
500000000.0,499996280.96132,-9.9143
510000000.0,510003402.08736163,-9.8918
520000000.0,519999628.89208883,-9.8837
530000000.0,529997707.59473246,-9.9112
540000000.0,540000751.0546728,-9.9137
550000000.0,549999416.7602222,-9.8807
560000000.0,559993566.144025,-9.8782
570000000.0,569995908.1311816,-9.8626
580000000.0,580000363.2260545,-9.8476
590000000.0,590003043.8293122,-9.8376
600000000.0,599999884.221198,-9.8526
610000000.0,609999273.612999,-9.8757
620000000.0,619998284.5658209,-9.8732
630000000.0,629992835.8036798,-9.8937
640000000.0,639998215.5840862,-9.9037
650000000.0,650005637.95574,-9.9118
660000000.0,660002535.4427975,-9.9193
670000000.0,670012597.956816,-9.9373
680000000.0,680000588.4709413,-9.9273
690000000.0,689992851.4676524,-9.9429
700000000.0,700001143.5516509,-9.9454
710000000.0,710000095.1416831,-9.9659
720000000.0,719996881.2297009,-9.9634
730000000.0,729995716.3850424,-9.9634
740000000.0,740004795.8274313,-9.9940
750000000.0,749992733.762284,-9.9740
760000000.0,760004571.1170148,-9.9721
770000000.0,769996623.0062777,-9.9921
780000000.0,779997921.5065536,-10.0121
790000000.0,789994863.4522098,-10.0121
800000000.0,799998991.5919976,-9.9640
810000000.0,809999303.7760594,-9.9940
820000000.0,820000768.4519272,-9.9559
830000000.0,829996359.1065897,-9.9459
840000000.0,840005347.4599617,-9.9279
850000000.0,849994628.7628945,-9.9279
860000000.0,859997262.1353688,-9.9198
870000000.0,869996044.5445464,-9.9098
880000000.0,879994019.7205774,-9.8918
890000000.0,890007040.4075621,-9.8918
900000000.0,899999414.176106,-9.8893
910000000.0,909987966.7695348,-9.8337
920000000.0,920000309.4803926,-9.8762
930000000.0,929990922.4640665,-9.8757
940000000.0,939996412.6220727,-9.8457
950000000.0,950001321.4434068,-9.8276
960000000.0,959999022.4058336,-9.8776
970000000.0,970003642.8502122,-9.8576
980000000.0,980008133.641638,-9.8126
990000000.0,990003009.7310733,-9.8257
1000000000.0,999995976.4808738,-9.8557
1010000000.0,1010005012.6606855,-9.8637
1020000000.0,1019998710.5890204,-9.8737
1030000000.0,1029996405.0810093,-9.8868
1040000000.0,1039998017.4675541,-9.8918
1050000000.0,1049990524.1572186,-9.9048
1060000000.0,1059994993.3008537,-9.9398
1070000000.0,1070002350.7635051,-9.9298
1080000000.0,1080001654.7053075,-9.8979
1090000000.0,1089997130.2745967,-9.8729
1100000000.0,1100002499.681854,-9.9459
1110000000.0,1110003361.9090466,-9.9859
1120000000.0,1119997401.4033635,-10.0040
1130000000.0,1129997262.2922404,-9.9640
1140000000.0,1139995788.7351844,-9.9821
1150000000.0,1149994234.6741624,-9.9871
1160000000.0,1159999715.7544837,-10.0021
1170000000.0,1169998705.5574777,-9.9921
1180000000.0,1179994691.9623218,-9.9740
1190000000.0,1190007296.8685207,-9.9990
1200000000.0,1200005922.3915687,-9.9559
1210000000.0,1209997362.3068068,-9.9559
1220000000.0,1219996689.795842,-9.9379
1230000000.0,1230001049.0270464,-9.9479
1240000000.0,1239995740.4526389,-9.9298
1250000000.0,1250003120.806918,-9.9198
1260000000.0,1259997157.8173263,-9.8898
1270000000.0,1269999727.5494552,-9.8918
1280000000.0,1280003246.3897867,-9.9218
1290000000.0,1289996428.5210042,-9.9137
1300000000.0,1300002899.0966778,-9.8837
1310000000.0,1310000911.2945316,-9.8457
1320000000.0,1320003317.8528926,-9.8557
1330000000.0,1329996010.3613,-9.8476
1340000000.0,1339993185.1438193,-9.8426
1350000000.0,1349994186.9503756,-9.8476
1360000000.0,1360003259.7032204,-9.8676
1370000000.0,1370013104.4645948,-9.8957
1380000000.0,1380012694.9158325,-9.8957
1390000000.0,1390000062.0127487,-9.9037
1400000000.0,1399987849.959132,-9.8837
1410000000.0,1410007204.8261867,-9.9218
1420000000.0,1419997300.7707455,-9.9218
1430000000.0,1429998550.91009,-9.8993
1440000000.0,1440000832.8894713,-9.8998
1450000000.0,1449998833.3707678,-9.9198
1460000000.0,1460005026.7169158,-9.9454
1470000000.0,1470004409.7992003,-9.9479
1480000000.0,1479999250.89142,-9.9659
1490000000.0,1489998819.5264196,-9.9659
1500000000.0,1500000528.4697676,-9.9840
1510000000.0,1509997296.4183247,-9.9940
1520000000.0,1519999118.658724,-10.0121
1530000000.0,1530008436.8576176,-10.0021
1540000000.0,1540000012.36743,-10.0021
1550000000.0,1549995131.8152556,-10.0021
1560000000.0,1559994942.0994942,-9.9940
1570000000.0,1569992500.3824582,-9.9940
1580000000.0,1580007932.3602436,-9.9859
1590000000.0,1590001571.9585285,-9.9984
1600000000.0,1600001469.517605,-9.9659
1610000000.0,1610002518.6235383,-9.9379
1620000000.0,1620002319.158539,-9.9379
1630000000.0,1630001756.6165879,-9.9298
1640000000.0,1640006675.5437481,-9.9398
1650000000.0,1649992327.9371538,-9.9118
1660000000.0,1659990838.9930575,-9.9218
1670000000.0,1669996776.9334464,-9.9037
1680000000.0,1680004230.5289109,-9.9137
1690000000.0,1690011836.3891757,-9.8957
1700000000.0,1699992660.9961512,-9.8857
1710000000.0,1709994479.55729,-9.8576
1720000000.0,1720009097.5930862,-9.8776
1730000000.0,1729998082.0226152,-9.9076
1740000000.0,1740003296.4091654,-9.9276
1750000000.0,1750009004.7915332,-9.8957
1760000000.0,1760006672.7661111,-9.8757
1770000000.0,1769991200.3984993,-9.8937
1780000000.0,1780000344.4814227,-9.9137
1790000000.0,1789992729.3351994,-9.9137
1800000000.0,1800009173.8064857,-9.9218
1810000000.0,1810000932.6305785,-9.9418
1820000000.0,1820010281.348143,-9.9698
1830000000.0,1829994795.2734263,-9.9598
1840000000.0,1839992251.3182776,-9.9679
1850000000.0,1849996571.3235972,-9.9579
1860000000.0,1860000033.8989422,-9.9909
1870000000.0,1870000758.2016397,-9.9934
1880000000.0,1880000542.3716068,-9.9840
1890000000.0,1890001162.3019483,-9.9690
1900000000.0,1900004545.0124636,-10.0121
1910000000.0,1910002488.2064247,-10.0321
1920000000.0,1919992259.2650726,-10.0421
1930000000.0,1930002823.1593294,-10.0221
1940000000.0,1939996069.0531206,-10.0040
1950000000.0,1950002446.909705,-9.9990
1960000000.0,1960001858.0845964,-10.0140
1970000000.0,1969998595.2782135,-9.9759
1980000000.0,1980014604.419068,-9.9459
1990000000.0,1989996113.666947,-9.9279
2000000000.0,1999995907.3505256,-9.9479
2010000000.0,2009991670.6865914,-9.9698
2020000000.0,2020003155.1504743,-9.9648
2030000000.0,2030002345.7243874,-9.9418
2040000000.0,2039993956.9427998,-9.9518
2050000000.0,2049992075.1944265,-9.8987
2060000000.0,2059999451.3932767,-9.8787
2070000000.0,2070007309.1516225,-9.8732
2080000000.0,2079988143.104478,-9.8907
2090000000.0,2089995840.0162795,-9.8776
2100000000.0,2100005473.5999067,-9.8676
2110000000.0,2110003036.3038929,-9.8526
2120000000.0,2120001806.8778017,-9.8576
2130000000.0,2129998742.1576068,-9.8776
2140000000.0,2139994358.417048,-9.8957
2150000000.0,2150004520.188622,-9.8857
2160000000.0,2159998091.154293,-9.9137
2170000000.0,2170003318.9517465,-9.9137
2180000000.0,2179996768.4212103,-9.9318
2190000000.0,2190001586.4327707,-9.9318
2200000000.0,2200000619.999788,-9.9398
2210000000.0,2209997361.3506966,-9.9298
2220000000.0,2219999493.687239,-9.9579
2230000000.0,2229996647.9255505,-9.9679
2240000000.0,2239995080.587091,-9.9859
2250000000.0,2249999219.644374,-9.9659
2260000000.0,2260002527.6636286,-9.9740
2270000000.0,2270002418.953814,-9.9840
2280000000.0,2280001784.909226,-10.0021
2290000000.0,2289998756.426719,-10.0021
2300000000.0,2299993037.1100745,-10.0021
2310000000.0,2309999209.191691,-10.0121
2320000000.0,2320008497.932602,-10.0121
2330000000.0,2329995902.1752353,-9.9940
2340000000.0,2339996123.2180877,-9.9790
2350000000.0,2350007345.35728,-9.9659
2360000000.0,2359995772.829972,-9.9959
2370000000.0,2369996432.2554893,-9.9529
2380000000.0,2380002605.335532,-9.9279
2390000000.0,2389994906.386422,-9.9098
2400000000.0,2400000253.907695,-9.9223
2410000000.0,2409999761.205816,-9.9168
2420000000.0,2420006626.300435,-9.9118
2430000000.0,2430002223.5266175,-9.8837
2440000000.0,2439989778.3641567,-9.8787
2450000000.0,2450002948.96953,-9.8657
2460000000.0,2460003822.6606336,-9.8757
2470000000.0,2469996773.0336213,-9.8476
2480000000.0,2479996325.024092,-9.8276
2490000000.0,2489999555.9397526,-9.8276
2500000000.0,2499998084.1140213,-9.8376
2510000000.0,2510000111.557357,-9.8176
2520000000.0,2520000112.678246,-9.8457
2530000000.0,2530000384.1823554,-9.8757
2540000000.0,2539997066.9798474,-9.9137
2550000000.0,2550006573.4980373,-9.8737
2560000000.0,2559995757.702711,-9.8918
2570000000.0,2570001790.474073,-9.8818
2580000000.0,2579992133.7046146,-9.9098
2590000000.0,2590004287.251416,-9.9098
2600000000.0,2599990349.6601357,-9.9279
2610000000.0,2610000340.911236,-9.9479
2620000000.0,2619996699.4678483,-9.9659
2630000000.0,2629991513.2338643,-9.9459
2640000000.0,2639993561.123715,-9.9640
2650000000.0,2650005444.016,-9.9690
2660000000.0,2659992311.1798863,-9.9340
2670000000.0,2670005932.058239,-9.9721
2680000000.0,2679995893.3893576,-10.0221
2690000000.0,2689990839.00531,-10.0221
2700000000.0,2699999566.891998,-9.9871
2710000000.0,2709994872.7001505,-9.9740
2720000000.0,2720006195.179301,-9.9740
2730000000.0,2730003278.746014,-9.9384
2740000000.0,2739999083.3752193,-9.9359
2750000000.0,2749999169.0756073,-9.9279
2760000000.0,2760002561.9418664,-9.9479
2770000000.0,2770004886.812746,-9.9198
2780000000.0,2779995718.8368793,-9.9298
2790000000.0,2789998691.515971,-9.9118
2800000000.0,2799997268.6476364,-9.8918
2810000000.0,2810000472.380467,-9.8787
2820000000.0,2820001608.8379583,-9.8737
2830000000.0,2830006160.675304,-9.8457
2840000000.0,2840000769.0531263,-9.8457
2850000000.0,2849995286.0750995,-9.8607
2860000000.0,2859993027.6134768,-9.8476
2870000000.0,2870007160.9418697,-9.8476
2880000000.0,2880001509.636711,-9.8476
2890000000.0,2889999188.682076,-9.8476
2900000000.0,2900005273.94033,-9.8757
2910000000.0,2909995915.3060017,-9.8582
2920000000.0,2920010439.697466,-9.8837
2930000000.0,2929992848.0316744,-9.9187
2940000000.0,2940000507.926502,-9.9493
2950000000.0,2949993210.7054734,-9.9118
2960000000.0,2959995046.8503084,-9.9298
2970000000.0,2969997270.2908564,-9.9248
2980000000.0,2980003193.55078,-9.9429
2990000000.0,2990003302.0063095,-9.9479
3000000000.0,2999999257.894504,-9.9759
3010000000.0,3010003385.4360595,-9.9659
3020000000.0,3020001268.490205,-9.9759
3030000000.0,3029998947.032748,-9.9940
3040000000.0,3040002643.4036093,-9.9840
3050000000.0,3050002457.2061377,-10.0071
3060000000.0,3059997644.364553,-9.9921
3070000000.0,3070005028.829714,-10.0121
3080000000.0,3080002837.4549165,-10.0121
3090000000.0,3090001319.9266706,-10.0040
3100000000.0,3099995883.007528,-9.9840
3110000000.0,3109994342.5872974,-9.9959
3120000000.0,3120001982.0145974,-9.9909
3130000000.0,3130008302.8037086,-9.9579
3140000000.0,3139999438.6232414,-9.9529
3150000000.0,3150007156.8550315,-9.9398
3160000000.0,3160004996.3673816,-9.9398
3170000000.0,3169998247.711694,-9.9218
3180000000.0,3180002477.690111,-9.9218
3190000000.0,3190001492.66264,-9.9218
3200000000.0,3200008005.479399,-9.8987
3210000000.0,3210001429.776139,-9.8937
3220000000.0,3220000809.4877768,-9.8757
3230000000.0,3229997851.6179767,-9.8857
3240000000.0,3239997542.3029594,-9.8651
3250000000.0,3250004902.8778067,-9.8676
3260000000.0,3259998434.558647,-9.8876
3270000000.0,3270000362.4049726,-9.8476
3280000000.0,3280001805.5769815,-9.8407
3290000000.0,3289993208.5710297,-9.8257
3300000000.0,3299997446.6119285,-9.8637
3310000000.0,3309996744.901005,-9.8537
3320000000.0,3319992635.9237714,-9.8918
3330000000.0,3330007914.003042,-9.8818
3340000000.0,3340005282.302803,-9.8698
3350000000.0,3350005582.322756,-9.8898
3360000000.0,3360002929.556362,-9.9079
