freq_injected_hz,peak_freq_meas_hz,peak_amp_dbm
10000000.0,9998142.402978068,-9.9240
20000000.0,19995692.81161736,-9.9312
30000000.0,30002645.864247628,-9.9283
40000000.0,39996366.74001863,-9.9152
50000000.0,50009389.304130495,-9.9669
60000000.0,59991432.07895811,-9.9585
70000000.0,70003648.59972015,-9.9549
80000000.0,80005721.03970003,-9.9612
90000000.0,89988631.75756386,-9.9575
100000000.0,100010242.4969395,-9.9561
110000000.0,109989244.95287083,-9.9422
120000000.0,119998282.74702486,-9.9458
130000000.0,129995621.51069073,-9.9319
140000000.0,140002686.6163752,-9.9280
150000000.0,150001048.71708652,-9.9342
160000000.0,159999464.648347,-9.9004
170000000.0,169988062.3919256,-9.9067
180000000.0,179999962.47952345,-9.9255
190000000.0,190004479.07051766,-9.9220
200000000.0,199995942.63453496,-9.9112
210000000.0,210004781.26398617,-9.9330
220000000.0,220005020.3656425,-9.9099
230000000.0,229999876.213254,-9.8771
240000000.0,240014449.7405192,-9.8745
250000000.0,250002245.41472933,-9.8920
260000000.0,260003262.78713733,-9.8999
270000000.0,270002609.7167772,-9.8829
280000000.0,279992623.6528264,-9.8862
290000000.0,289991080.9745577,-9.8848
300000000.0,300003707.69146556,-9.8837
310000000.0,310006539.9634759,-9.8828
320000000.0,319998009.8407203,-9.8822
330000000.0,329997217.49669373,-9.8720
340000000.0,340003043.6511676,-9.8720
350000000.0,349995579.44232166,-9.8822
360000000.0,359996089.41970664,-9.8728
370000000.0,369994816.6221854,-9.8812
380000000.0,379998340.4860271,-9.8923
390000000.0,389995945.2014379,-9.8962
400000000.0,400000475.5122266,-9.8854
410000000.0,410003894.9944343,-9.8698
420000000.0,419998148.3678001,-9.8745
430000000.0,429995704.6376047,-9.8919
440000000.0,440002239.0547217,-9.8870
450000000.0,450003605.08472526,-9.9024
460000000.0,459994842.8676668,-9.9029
470000000.0,469996756.748898,-9.8961
480000000.0,480002258.70546514,-9.8895
490000000.0,490001247.9643925,-9.8955
500000000.0,499999978.7847278,-9.9091
510000000.0,509986663.7651417,-9.8903
520000000.0,519998868.62310714,-9.9041
530000000.0,530013595.1415814,-9.9355
540000000.0,540000695.4845598,-9.9419
550000000.0,549997067.59229,-9.9308
560000000.0,560008648.9549872,-9.9322
570000000.0,570002320.6441526,-9.9386
580000000.0,579995915.8218538,-9.9274
590000000.0,589993205.957695,-9.9212
600000000.0,599993867.4285684,-9.9398
610000000.0,610001139.5256275,-9.9484
620000000.0,620008296.8808179,-9.9493
630000000.0,630000594.7012626,-9.9551
640000000.0,640007078.4215463,-9.9683
650000000.0,650000603.6391972,-9.9612
660000000.0,660000939.6378055,-9.9714
670000000.0,669997717.4658556,-9.9740
680000000.0,679998354.0972371,-9.9663
690000000.0,690001912.0334007,-9.9659
700000000.0,700000916.0474496,-9.9702
710000000.0,710005841.5712533,-9.9742
720000000.0,719994746.6639012,-9.9730
730000000.0,729993178.3274878,-9.9740
740000000.0,740004441.1333117,-9.9872
750000000.0,750010334.251566,-9.9677
760000000.0,759998465.1654702,-9.9478
770000000.0,770001025.181166,-9.9677
780000000.0,780001372.0573344,-9.9873
790000000.0,789994551.2405605,-9.9866
800000000.0,799999300.2787334,-9.9556
810000000.0,810001604.5280689,-9.9843
820000000.0,819995438.6089143,-9.9628
830000000.0,829996957.8614776,-9.9510
840000000.0,840009771.3535697,-9.9489
850000000.0,849999819.759461,-9.9466
860000000.0,859988987.2176406,-9.9541
870000000.0,869995637.4207748,-9.9414
880000000.0,880005939.6421858,-9.9385
890000000.0,890001595.3874748,-9.9353
900000000.0,899999270.695823,-9.9296
910000000.0,909999350.8143343,-9.8886
920000000.0,919996268.2764697,-9.9276
930000000.0,930004339.5709431,-9.9414
940000000.0,939996994.9688153,-9.9076
950000000.0,949998352.2449882,-9.9038
960000000.0,960008114.7933651,-9.9499
970000000.0,970003092.1905823,-9.9260
980000000.0,980001739.776763,-9.8771
990000000.0,990002518.3246771,-9.8682
1000000000.0,999994192.5063331,-9.8944
1010000000.0,1009999852.7250879,-9.8806
1020000000.0,1019993080.0359102,-9.8868
1030000000.0,1029999836.9255198,-9.8782
1040000000.0,1040005817.3291631,-9.8797
1050000000.0,1049998410.7878146,-9.8713
1060000000.0,1060002558.3000377,-9.9031
1070000000.0,1069993540.6840798,-9.8901
1080000000.0,1080001852.5473862,-9.8372
1090000000.0,1089997329.4840906,-9.8096
1100000000.0,1100010822.082491,-9.8622
1110000000.0,1110006426.9497414,-9.9000
1120000000.0,1120001785.7204614,-9.8980
1130000000.0,1130002661.7864504,-9.8563
1140000000.0,1140000474.2630851,-9.8549
1150000000.0,1149994643.3530087,-9.8587
1160000000.0,1159992967.9731863,-9.8729
1170000000.0,1170003535.7574964,-9.8623
1180000000.0,1180005258.2264678,-9.8620
1190000000.0,1190006803.2643363,-9.8869
1200000000.0,1200003965.087758,-9.8622
1210000000.0,1210001034.804993,-9.8628
1220000000.0,1219995324.0894406,-9.8636
1230000000.0,1230000600.6446326,-9.8747
1240000000.0,1239995265.4356697,-9.8761
1250000000.0,1249997326.9296534,-9.8678
1260000000.0,1260000640.5344396,-9.8397
1270000000.0,1269995852.201759,-9.8619
1280000000.0,1280001201.9624922,-9.8943
1290000000.0,1289998835.2470448,-9.9069
1300000000.0,1299993574.685199,-9.8797
1310000000.0,1310005408.5810282,-9.8628
1320000000.0,1320002103.602371,-9.8760
1330000000.0,1329996854.7168918,-9.8893
1340000000.0,1340002233.972219,-9.8878
1350000000.0,1350002595.0730731,-9.8964
1360000000.0,1360001463.543848,-9.9201
1370000000.0,1370002933.4082515,-9.9339
1380000000.0,1380004710.2125578,-9.9378
1390000000.0,1389996674.0188432,-9.9317
1400000000.0,1400002927.6625926,-9.9156
1410000000.0,1409999442.964556,-9.9395
1420000000.0,1420003085.4176614,-9.9434
1430000000.0,1429998729.8530986,-9.9247
1440000000.0,1440002378.7813015,-9.9110
1450000000.0,1449997544.438029,-9.9347
1460000000.0,1459990393.949082,-9.9457
1470000000.0,1469999557.9897745,-9.9517
1480000000.0,1479998034.5464592,-9.9550
1490000000.0,1490008289.8651795,-9.9581
1500000000.0,1500006002.3083162,-9.9611
1510000000.0,1510002500.5646415,-9.9738
1520000000.0,1520002271.7772093,-9.9764
1530000000.0,1530005107.8065457,-9.9687
1540000000.0,1540002603.241747,-9.9708
1550000000.0,1549991047.1332536,-9.9726
1560000000.0,1560006332.9566102,-9.9842
1570000000.0,1569997414.6721447,-9.9855
1580000000.0,1579993150.0330307,-9.9965
1590000000.0,1590006527.8607423,-10.0097
1600000000.0,1599991797.086068,-9.9777
1610000000.0,1609991143.8779044,-9.9678
1620000000.0,1619999033.9195218,-9.9677
1630000000.0,1630004808.982477,-9.9773
1640000000.0,1639995335.6954517,-9.9866
1650000000.0,1650005248.8833327,-9.9756
1660000000.0,1659998915.628224,-9.9844
1670000000.0,1670009517.8653355,-9.9829
1680000000.0,1679995714.7784812,-9.9911
1690000000.0,1689998232.514241,-9.9890
1700000000.0,1700003909.241581,-9.9768
1710000000.0,1709999505.7501986,-9.9643
1720000000.0,1719997471.263478,-9.9815
1730000000.0,1729995740.307545,-10.0086
1740000000.0,1740001298.1522508,-10.0255
1750000000.0,1750002289.0978832,-9.9722
1760000000.0,1759996125.2631247,-9.9488
1770000000.0,1769998725.1557412,-9.9453
1780000000.0,1779995155.424785,-9.9616
1790000000.0,1789996991.3171535,-9.9578
1800000000.0,1799997336.6043115,-9.9440
1810000000.0,1809999246.8661764,-9.9601
1820000000.0,1820002367.505168,-9.9662
1830000000.0,1830001390.1566188,-9.9523
1840000000.0,1839994843.6202989,-9.9384
1850000000.0,1849993747.1033647,-9.9246
1860000000.0,1859997110.7540724,-9.9358
1870000000.0,1870010427.4327312,-9.9345
1880000000.0,1879993484.437021,-9.9034
1890000000.0,1889998732.634453,-9.8849
1900000000.0,1899999858.99813,-9.9065
1910000000.0,1910004372.6271029,-9.9233
1920000000.0,1920002598.89176,-9.9302
1930000000.0,1930003365.8035104,-9.9074
1940000000.0,1940003318.0565383,-9.9047
1950000000.0,1950000446.7218904,-9.8973
1960000000.0,1959998304.5299077,-9.9101
1970000000.0,1969997223.225846,-9.8881
1980000000.0,1980003617.3033602,-9.8564
1990000000.0,1990008322.1349475,-9.8550
2000000000.0,1999993010.049425,-9.8738
2010000000.0,2009997516.8361235,-9.9129
2020000000.0,2019996772.8690784,-9.9073
2030000000.0,2029991924.8952744,-9.9020
2040000000.0,2039990621.7208614,-9.9119
2050000000.0,2050006282.9705043,-9.8772
2060000000.0,2059996301.7078733,-9.8577
2070000000.0,2069995432.3439236,-9.8711
2080000000.0,2079997321.8917623,-9.8897
2090000000.0,2090002769.5141041,-9.8961
2100000000.0,2100007143.401278,-9.8877
2110000000.0,2109993750.8132493,-9.8746
2120000000.0,2120000281.456639,-9.8818
2130000000.0,2130002464.9648848,-9.9042
2140000000.0,2139994836.5474958,-9.9068
2150000000.0,2150012697.1049085,-9.8996
2160000000.0,2160006532.465018,-9.9126
2170000000.0,2170000928.7110505,-9.9158
2180000000.0,2180003846.643289,-9.9191
2190000000.0,2189998338.2834907,-9.9226
2200000000.0,2200004455.1049404,-9.9162
2210000000.0,2209998301.814743,-9.9099
2220000000.0,2219998246.6001105,-9.9237
2230000000.0,2229991228.990328,-9.9376
2240000000.0,2239997814.0569973,-9.9415
2250000000.0,2249992148.9153647,-9.9254
2260000000.0,2260001428.357189,-9.9193
2270000000.0,2270001358.6034102,-9.9332
2280000000.0,2279997724.776194,-9.9370
2290000000.0,2289995936.80557,-9.9408
2300000000.0,2300006823.64158,-9.9445
2310000000.0,2310004871.559148,-9.9581
2320000000.0,2320008369.140247,-9.9615
2330000000.0,2330003085.44895,-9.9648
2340000000.0,2340000455.4185147,-9.9530
2350000000.0,2349993922.8603363,-9.9609
2360000000.0,2360004482.3025517,-9.9937
2370000000.0,2370001673.998885,-9.9712
2380000000.0,2379995315.550064,-9.9486
2390000000.0,2390005726.3400817,-9.9507
2400000000.0,2400002799.2395415,-9.9650
2410000000.0,2410002962.3775706,-9.9791
2420000000.0,2420000167.6818995,-9.9754
2430000000.0,2429997258.576146,-9.9664
2440000000.0,2439995635.3710356,-9.9622
2450000000.0,2450000353.0350785,-9.9677
2460000000.0,2459996245.2788725,-9.9778
2470000000.0,2470000529.589069,-9.9677
2480000000.0,2479998047.5394645,-9.9473
2490000000.0,2489998202.9825444,-9.9467
2500000000.0,2499999480.2181735,-9.9557
2510000000.0,2509999874.591259,-9.9345
2520000000.0,2519998237.479495,-9.9429
2530000000.0,2530011195.5925503,-9.9712
2540000000.0,2540002328.2677503,-9.9891
2550000000.0,2550004410.4775615,-9.9469
2560000000.0,2560000377.1750712,-9.9444
2570000000.0,2570002661.2571797,-9.9317
2580000000.0,2580007858.5447383,-9.9388
2590000000.0,2590003558.12268,-9.9357
2600000000.0,2599998006.107504,-9.9324
2610000000.0,2609997127.414789,-9.9490
2620000000.0,2620006397.1799874,-9.9454
2630000000.0,2629998616.3494515,-9.9218
2640000000.0,2640000840.716689,-9.9180
2650000000.0,2650006832.159598,-9.9192
2660000000.0,2660005498.0522103,-9.8803
2670000000.0,2669990955.895306,-9.8964
2680000000.0,2679989119.24335,-9.9425
2690000000.0,2690003758.573473,-9.9386
2700000000.0,2699999809.0554385,-9.8997
2710000000.0,2710001034.379972,-9.9009
2720000000.0,2720009211.805922,-9.8972
2730000000.0,2729992697.1670604,-9.8761
2740000000.0,2740000769.48549,-9.8700
2750000000.0,2749992121.4995446,-9.8767
2760000000.0,2759995443.9508395,-9.8934
2770000000.0,2769995571.6491623,-9.8804
2780000000.0,2780007623.373806,-9.8875
2790000000.0,2789986905.057719,-9.8848
2800000000.0,2799994391.6596575,-9.8624
2810000000.0,2809997332.4289103,-9.8652
2820000000.0,2819993731.7987685,-9.8582
2830000000.0,2829999182.7465887,-9.8465
2840000000.0,2840001749.3082542,-9.8450
2850000000.0,2849997995.243746,-9.8588
2860000000.0,2859999478.6392097,-9.8629
2870000000.0,2869999823.806524,-9.8623
2880000000.0,2880006048.38645,-9.8620
2890000000.0,2890004594.636096,-9.8619
2900000000.0,2900001930.6251645,-9.8722
2910000000.0,2909996410.092568,-9.8552
2920000000.0,2920004727.343563,-9.8635
2930000000.0,2929999076.3539104,-9.8996
2940000000.0,2940004300.3659744,-9.9135
2950000000.0,2949992914.517246,-9.8776
2960000000.0,2960000669.10444,-9.8795
2970000000.0,2970000995.1648593,-9.8767
2980000000.0,2980004304.6913724,-9.8790
2990000000.0,2990005968.408072,-9.8866
3000000000.0,2999999079.101539,-9.8995
