X11,X12,X13,band_offset_db_1,band_offset_db_2,band_offset_db_3,band_offset_db_4,bias,comp,compress_ratio,compress_ratio_high,df,env_overrun_max,env_overrun_mean,env_overrun_rate,file,flag_bias,flag_comp,flag_df,flag_gain,flag_nonswitch_step_max,flag_nonswitch_step_ratio,flag_res_slope,flag_ripple_var,flag_step_score,flag_switch_step_err_max,flag_switch_step_err_ratio,flag_viol_rate,freq_shift_score,gain,global_offset_db,high_low_energy_ratio,mod_[RF板][Mixer1],mod_[RF板][Mixer2],mod_[RF板][RF] 低频通路固定滤波/抑制网络,mod_[RF板][RF] 步进衰减器/ATT,mod_[RF板][RF] 输入连接/匹配/保护,mod_[RF板][YTF],mod_[数字中频板][ADC],mod_[数字中频板][RBW],mod_[数字中频板][VBW],mod_[数字中频板][检波/对数],mod_[时钟板][参考分配],mod_[时钟板][参考域] 10MHz基准,mod_[校准链路][校准源],mod_[校准链路][校准表/存储],mod_[校准链路][校准路径开关/耦合],mod_中频放大器,mod_前置放大器,mod_数字放大器,mod_本振源(谐波发生器),nonswitch_step_max,nonswitch_step_ratio,offset_db,offset_slope,res_slope,ripple_hp,ripple_var,shape_rmse,step_score,switch_step_err_max,switch_step_err_ratio,sys_is_normal,sys_max_prob,sys_overall_score,sys_probabilities,sys_uncertainty,tail_asym,viol_energy_aligned,viol_rate,viol_rate_aligned
0.0,0.0,0.0,0.001450044442236731,0.0043991404004497525,-0.005399916587838227,9.992496125477146e-05,-0.8270889711235736,0.18054228806463968,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00284.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.18910610352540824,0.9167353653647691,0.0,202.2811240449213,0.007756934658976334,0.0,0.007629771795714426,0.0,0.42447349175483196,0.0,0.06640749401793779,0.061299225247327185,0.05108268770610599,0.07151576278854839,0.006230980299833447,0.006230980299833447,0.02546127179962072,0.019095953849715543,0.05092254359924144,0.10727364418282256,0.0,0.09194883787099077,0.002670420128500049,0.03315874258920104,0.0,-0.06329999999999991,-0.0012237789001630643,-1.2237789001630647e-12,0.004215005234207284,0.00037961090000005805,0.022377933128801163,0.0,0.0,0.0,False,0.3610309385511198,0.09902651823490533,"{'正常': 0.33982321177170516, '幅度失准': 0.3610309385511198, '频率失准': 0.017974672020558687, '参考电平失准': 0.28117117765661637}",0.6389690614488802,-0.03280642249140345,0.0,0.0,0.0
0.0,0.0,0.0,-0.03068386647448129,7.193271045480287e-07,-3.7329984037270947e-06,-4.800597963594555e-08,-0.954961120162314,0.00506515363659904,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00062.csv,alarm,ok,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.39201339120591894,0.903911990141147,0.0,0.9762881371068562,0.007756382085331968,0.0,0.007629228280654394,0.0,0.42451449000917735,0.0,0.06640276340815496,0.06129485853060457,0.051079048775503816,0.07151066828570533,0.006230536429201089,0.006230536429201089,0.025459458038339104,0.01909459352875433,0.05091891607667821,0.10726600242855798,0.0,0.09194228779590685,0.002670229898229038,0.031317164011593235,0.0,0.00039999999999906777,-0.0001933128717655822,-1.933128717655818e-13,0.01012147388135304,0.0014021593040218746,0.03751289891735948,0.0,0.0,0.0,False,0.36097035538927935,0.09900990098984372,"{'正常': 0.3399339934054484, '幅度失准': 0.36097035538927935, '频率失准': 0.017971655762538195, '参考电平失准': 0.2811239954427341}",0.6390296446107206,-9.920565062726538e-05,0.0,0.0,0.0
0.0,0.0,0.0,0.01800640438730916,0.007503446603605468,-0.00769661137598554,-0.0019979309248263633,-0.4192918728185843,-3.7935634459844323,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00330.csv,warn,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.17798174713916026,0.9577839407292131,0.0,0.9045296028657894,0.007147327198440572,0.0,0.007030157900105481,0.0,0.4697033755409937,0.0,0.06118861496731018,0.05648179843136325,0.04706816535946937,0.06589543150325713,0.005741295618419476,0.005741295618419476,0.02346030338540104,0.01759522753905078,0.04692060677080208,0.09884314725488567,0.0,0.08472269764704486,0.0024605552650369183,0.04371083646354634,0.0,-4.49406689817522e-06,-0.002288100475667325,-2.288100475667325e-12,0.005392655974350662,0.0002898419934308244,0.020639052582892663,0.0,0.0,0.0,False,0.4502810932534038,0.08245783601254017,"{'正常': 0.4502810932534038, '幅度失准': 0.30062482713855737, '频率失准': 0.014967228821824635, '参考电平失准': 0.2341268507862142}",0.5497189067465962,-0.0014796310709085658,0.0,0.0,0.0
0.0,0.0,0.0,-0.0002038189490036757,-0.0045906072205923465,0.001895546894326472,0.009783178923756353,0.12471605064968874,3.366193976648617,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00203.csv,ok,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.263531012907259,1.0126684677561448,0.0,51.26861621261358,0.0072567044496441215,0.0,0.007137742081617168,0.0,0.8611891974071746,0.0,0.0030930215687007727,0.0028550968326468674,0.002379247360539056,0.003330946304754679,0.005829156033320688,0.005829156033320688,0.023819321998296835,0.017864491498722622,0.04763864399659367,0.004996419457132017,0.0,0.004282645248970301,0.0024982097285660087,0.03747827758367528,0.0,-0.039394492937562475,0.005499315647839493,5.4993156478394935e-12,0.005729990128275977,0.0004852097790765016,0.02832073940716258,0.0,0.0,0.0,True,0.8537736464769993,0.02193395302859739,"{'正常': 0.8537736464769993, '幅度失准': 0.008288239219798769, '频率失准': 0.008288239219798769, '参考电平失准': 0.12964987508340312}",0.14622635352300073,-0.05107364647657022,0.0,0.0,0.0
0.0,0.0,0.0,0.025758087164850174,-0.004505443204013915,-2.436632144053874e-06,0.003696385101415345,-0.6412223208364981,-0.016820993558042563,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00302.csv,warn,ok,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.14489766543139593,0.935492925267081,8.881784197001252e-16,0.299994433855468,0.007758310715096321,0.0,0.007631125293537364,0.0,0.4243713951395189,0.0,0.06641927450115362,0.06131009953952643,0.051091749616272025,0.07152844946278082,0.006232085656388845,0.006232085656388845,0.025465788550170117,0.019099341412627584,0.050931577100340235,0.10729267419417124,0.0,0.09196514930928965,0.002670893852738077,0.02059888153890377,0.0,-0.029200572251567358,0.0017812361019647741,1.7812361019647742e-12,0.006810954971438817,0.0002402090927719862,0.017442049690177167,0.0,0.0,0.0,False,0.3611818576943066,0.09906791357167276,"{'正常': 0.3395472428599241, '幅度失准': 0.3611818576943066, '频率失准': 0.01798218584225855, '参考电平失准': 0.2812887136035107}",0.6388181423056933,0.010478766907646535,0.0,0.0,0.0
0.0,0.0,0.0,-0.002701030320708675,-0.003600222524847041,0.004345809787749566,-0.011299148153222305,1.3576127080855847,2.2374284731405965,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00289.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.18159183753869568,1.1368867880285738,0.0,22.989372836128332,0.007759554932585493,0.0,0.007632349114018517,0.0,0.4242790803040171,0.0,0.06642992630745363,0.06131993197611105,0.05109994331342587,0.07153992063879622,0.006233085109781788,0.006233085109781788,0.0254698725551363,0.019102404416352223,0.0509397451102726,0.10730988095819433,0.0,0.09197989796416657,0.0026713221899064806,0.0415105008475507,0.0,-0.03059977747515319,0.0022855148210872553,2.2855148210872507e-12,0.005688252913296142,0.0004170062659755622,0.024267652765426116,0.0,0.0,0.0,False,0.3613183799456496,0.09910536001121154,"{'正常': 0.33929759992966724, '幅度失准': 0.3613183799456496, '频率失准': 0.017988982884919895, '参考电平失准': 0.2813950372397633}",0.6386816200543504,-0.042120724071498916,0.0,0.0,0.0
0.0,0.0,0.0,-0.013237120467876728,-0.0007032848557724236,0.001647791788313313,0.00019607995327497463,0.25672825141670125,-0.5565963632428534,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00094.csv,ok,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.04554638075453099,1.0258513130580271,-8.881784197001252e-16,0.5373041335457206,0.01153627352064668,0.0,0.01134715428260329,0.0,0.6990444819897811,0.0,0.016777004485552367,0.015486465678971417,0.012905388065809516,0.01806754329213332,0.00926684266412602,0.00926684266412602,0.03786652957351521,0.028399897180136406,0.07573305914703042,0.027101314938199974,0.0,0.02322969851845712,0.003971503998911152,0.0378071464054095,0.0,0.00010410755688372575,0.00014732150940369225,1.4732150940369253e-13,0.0008913973149214716,9.620612689533625e-05,0.009829741703654341,0.0,0.0,0.0,True,0.6744661009151474,0.048830084863055054,"{'正常': 0.6744661009151474, '幅度失准': 0.05538440713704757, '频率失准': 0.016232378017353652, '参考电平失准': 0.25391711393045135}",0.32553389908485264,-0.0005084217877418459,0.0,0.0,0.0
0.02926829268292683,0.054349958088451444,0.3513383686842211,0.01518470156185181,-0.00320190695589595,0.0037333090100979405,-0.0014163782620428833,-0.09965098983482379,1.886202700186061,0.2,0.2,-10000000.0,0.054349958088451444,0.00042846142522465983,0.02926829268292683,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00183.csv,ok,alarm,warn,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.2846010464963705,0.9902024254467036,0.0,11.045867868325049,0.012727367556828987,0.0,0.012518722187044905,0.0,0.7565429159039321,0.0,0.005424779614386124,0.005007488874817961,0.004172907395681635,0.005842070353954289,0.010223623119420005,0.010223623119420005,0.04177616273757066,0.031332122053177994,0.08355232547514133,0.008763105530931431,0.0,0.007511233312226941,0.0043815527654657155,0.07263301572865899,0.0,0.012115689019827514,-0.0022018961083362892,-2.201896108336289e-12,0.018015204740292553,0.0011656004839207515,0.03899679809022755,0.0,0.0,0.0,True,0.7080625532755659,0.043790617008958824,"{'正常': 0.7080625532755659, '幅度失准': 0.01654727302824228, '频率失准': 0.01654727302824228, '参考电平失准': 0.2588429006679496}",0.2919374467244341,-0.06874800284021738,0.3513383686842211,0.02926829268292683,0.02926829268292683
0.0,0.0,0.0,-0.001194697275380463,0.00620989691922702,-0.01143999910285931,0.0017142035275128364,-0.9813236756936184,-0.7291062166018918,0.2,0.2,0.0,0.0,0.0,0.0,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00276.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.09231861476314729,0.9011382560056201,0.0,58.934928220272724,0.007756531862879352,0.0,0.00762937560283215,0.0,0.42450337724973697,0.0,0.06640404566100601,0.06129604214862094,0.05108003512385078,0.07151204917339109,0.006230656742312922,0.006230656742312922,0.025459949666412705,0.019094962249809527,0.05091989933282541,0.10726807376008661,0.0,0.09194406322293139,0.0026702814609912526,0.027608564735547958,0.0,0.07719508886305526,-0.0010606519972998884,-1.0606519972998885e-12,0.0027526126435009424,0.00010652035320799871,0.013046031972034619,0.0,0.0,0.0,False,0.3609867755690447,0.09901440485102936,"{'正常': 0.33990396766421105, '幅度失准': 0.3609867755690447, '频率失准': 0.017972473275150783, '参考电平失准': 0.2811367834915935}",0.6390132244309553,-0.01327191427018298,0.0,0.0,0.0
0.03902439024390244,0.007061102512453843,0.11827657882214204,0.03436530193079257,0.020544605184376508,-0.0013128572413227957,-0.052449368915231886,4.387922959223045,-5.168727288747505,0.2,0.2,0.0,0.007061102512453843,0.00014423973027090492,0.03902439024390244,/home/runner/work/FMFD-python/FMFD-python/Output/sim_spectrum/raw_curves/sim_00048.csv,alarm,alarm,ok,alarm,ok,ok,ok,ok,ok,ok,ok,ok,0.23569383605331629,1.4423593619230282,0.0,4.433450518255778,0.007985712982283573,0.0,0.007854799654705154,0.0,0.40749926219588695,0.0,0.06836607634515625,0.06310714739552886,0.05258928949627405,0.07362500529478366,0.006414753051342541,0.006414753051342541,0.026212211098154903,0.01965915832361617,0.05242442219630981,0.11043750794217548,0.0,0.09466072109329327,0.0027491798791468036,0.09836948727886607,0.0,0.013855394815625033,-0.016690169479747767,-1.6690169479747763e-11,0.00018842194629041978,0.00021109422796889408,0.04570280596700685,0.0,0.0,0.0,False,0.38716111444879703,0.10619371656532259,"{'正常': 0.2920418895692415, '幅度失准': 0.38716111444879703, '频率失准': 0.01927561687444065, '参考电平失准': 0.3015213791075209}",0.612838885551203,-0.08331909116389352,0.11827657882214204,0.03902439024390244,0.03902439024390244
